cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
336968429,157643540,686024313,4724,5157573,231,241452817
328384960,154389186,686546449,2984,5158580,221,241561993
340802340,157367682,670583906,2367,5158901,222,253130136
341743930,157754400,686592466,2850,5072588,222,254063906
341432241,157615288,685818829,3004,5124470,220,252360571
335989794,157613147,685861074,3840,5155038,225,241247837
328547145,154274627,686827686,3142,5161791,224,241897596
341855561,157845516,671297993,3407,5163162,225,254136199
342033720,157869050,687296490,4338,5063156,229,254167953
341889419,157887008,687092106,2945,5147989,218,251611771
334615804,157778214,686347523,3864,5160026,226,241508132
330196751,154293244,684330273,4288,5166831,227,243397169
342222845,157979324,674859997,4935,5167451,230,254456751
341920504,157915488,687228431,1991,5043734,223,254234564
341919931,157862529,686773739,3673,5162710,219,249516787
332233439,157758149,686368824,3494,5159808,227,241410063
332761725,153764956,679880866,2179,5165746,221,245227543
342174038,157992522,678682182,4028,5163540,227,254380686
342198090,157954796,687341963,4613,5047566,227,254427261
342241364,158075906,687963617,4550,5169963,225,247285937
329665927,156763023,686607448,3239,5159678,225,241890794
335483560,155416060,675802927,2889,5166274,222,248225463
342044929,157933366,683021714,2930,5140512,225,254259990
342247352,157988996,687458671,4895,5071754,226,254350570
340983945,157832625,686780098,3542,5161523,223,244643782
327983241,155739499,686611362,2912,5160779,223,241825427
338105385,156394436,671795953,6185,5166126,229,250608089
342224273,157994888,687460047,3244,5109848,226,254474161
342272567,158004415,687544495,3684,5106707,222,254407963
338473253,158033938,687326689,3777,5167676,220,242477708
328000010,154628017,686869700,3438,5160762,226,241770147
340834865,157405688,671379468,3788,5162820,225,253173740
342267479,158089066,687975093,3726,5072708,227,254522860
342166840,158026733,687483102,2856,5145581,219,252151403
335070714,157917224,687185262,2360,5163501,222,241531183
329831338,154104625,683359462,3578,5158029,225,243617656
342327971,158135176,675170924,3730,5169604,224,254743596
342079924,157951305,687165310,3125,5047217,228,254361183
342251033,158069654,687773523,2964,5167893,217,249548731
332568284,157899839,687283615,2926,5164713,223,241972051
331878169,153949681,679373070,1861,5154446,218,245490544
342641557,158166920,679126609,5721,5172793,236,254844128
341623271,157741420,686567371,4290,5040633,228,253957671
341883756,157909303,687071692,2934,5164021,220,247702427
330577236,157068780,686517587,1972,5157666,221,241634845
334265579,154759403,676886823,4285,5159288,226,247285811
341891132,157839935,680823462,3404,5158197,224,254035912
341915623,157889166,687129112,3409,5049368,224,254152258
341874332,157827760,687033753,3781,5161986,221,246345330
329526560,156689381,687146165,3756,5163240,225,241917359
335532874,155156919,673998671,3676,5154379,224,248337804
341793863,157828442,683076895,2588,5139855,222,254035360
341953782,157868373,687076260,4671,5068827,225,254219541
341587926,157808010,686872094,3517,5161950,222,245090495
328262290,156044264,686768522,3669,5161055,226,241604331
337297186,155820013,671552884,2992,5156236,221,249843830
341791174,157825867,685578366,2923,5118103,223,254111681
341871958,157816546,687102427,2798,5086874,221,254190139
339953030,157898422,687091326,3877,5162946,223,243710779
328614238,155591785,687495119,3141,5166301,228,241888644
338702920,156392515,670255034,3406,5154677,227,251250022
342063008,157965615,687637163,2830,5102283,225,254332779
342090427,158031148,687396962,3304,5112013,222,254394544
338124248,157855311,686998993,2492,5163366,221,242062675
328347248,154798122,686739370,3286,5161171,224,241662007
340186619,156954414,669864897,3517,5151732,227,252560756
341712181,157769180,686739873,3859,5080965,225,253973921
341698198,157766522,686676648,3919,5121167,221,253276421
337243015,157824429,686777048,4212,5162130,227,241915042
328661239,154670598,687376729,3177,5166347,223,242053213
340930604,157432720,669795950,3331,5151753,226,253281733
341912879,157898230,687095479,4000,5075102,225,254252998
341804928,157843221,687100638,4361,5134066,225,252702635
336324401,157853487,687105213,3877,5161986,227,241835514
328450562,154101721,686343033,5681,5159034,231,241808327
342189407,157949619,670923908,2874,5157022,224,254320730
342128156,157922932,687554972,3269,5055974,221,254319804
342160778,157945795,687257957,5963,5156712,229,251001873
334362609,157969272,687420473,4059,5166047,227,241813925
331231091,154293501,682842411,4605,5165051,228,244299513
342032572,157897861,674789495,3619,5157351,225,254306790
341945000,157877739,687057030,2398,5044789,224,254265737
342091767,157851327,687203615,4234,5162184,221,248764426
331698766,157504712,686920497,2961,5163840,223,241718111
333213763,154491331,678417725,3430,5161547,225,246207959
342166500,157884285,678793900,4054,5156515,228,254289411
342087666,157885016,687200390,3518,5047480,223,254371825
342220378,157941547,687380310,4680,5164976,223,246421027
329045064,156496370,686785364,5785,5161560,231,241815903
336182181,155651877,674476463,5990,5165748,231,248880426
342158177,157914441,683365242,2776,5125121,225,254271754
342245300,158014894,687505690,2736,5081881,220,254433826
340265351,157954978,687535931,5214,5166488,227,244007964
328515243,155627521,687804537,3420,5169147,225,241927173
338766319,156676843,670942653,5653,5161793,231,251382498
341731407,157779770,687290984,2516,5091863,225,253958103
342113102,157886286,687063408,2884,5113633,220,254040523
337705485,158033794,687744664,2946,5168015,226,241843435
328585594,154536445,687282417,4586,5164274,226,241848260
341312291,157609057,671334769,2736,5163749,223,253566018
341440723,157697480,687090422,4874,5061494,231,253752592
342073522,157878694,687386397,2920,5142206,221,252027104
335255796,157970241,687730320,4539,5166436,226,241712130
330213967,154205661,684080705,3501,5165772,226,243410184
341788007,157815302,674416986,3370,5160384,226,254133447
341316412,157567959,686932331,5786,5036592,234,253673114
342174474,157981903,687138054,4875,5165298,223,249581181
332594932,157946966,687591599,2558,5166915,223,241958551
332900316,154434517,680062783,4731,5166929,225,245940148
342327155,158032517,679239241,3403,5168192,223,254515144
341255881,157571075,687016907,3863,5035334,228,253751298
342212682,157955337,687468036,2806,5167354,219,247171555
330029118,156905909,687513996,3351,5164672,224,241710213
335597457,155423919,675787103,4526,5166939,229,248379657
341841921,157881956,683206091,4739,5139756,229,254124977
341680453,157746250,687536866,3637,5066151,223,253861295
340764628,157885549,687346479,4916,5164656,228,244475256
328607274,155849373,687553139,4808,5167224,229,241935173
338207552,156460794,671601563,3872,5165138,228,250830541
342382551,157978722,687631709,4185,5106874,224,254483699
341759224,157805685,686569308,1843,5102550,217,253950316
338005376,157927888,687283700,2337,5165418,221,241771495
328286134,154577698,687176602,3859,5162446,228,241684191
340832713,157435594,671061162,4320,5162300,227,253224653
341920538,157815685,686858164,1900,5064324,223,254158397
341530150,157651668,686210284,5013,5134851,223,251309124
335124491,157926814,687305819,2759,5165056,223,241805265
330251053,154278794,684238322,3868,5165594,224,243582598
342044521,157838929,674520176,3284,5161924,224,254241456
341898470,157814626,687173854,6234,5043958,228,254154495
341167548,157519277,685734594,4257,5152322,221,248663585
332614904,157863220,687173081,2977,5161856,223,241732917
332423231,154179209,680305107,2902,5162045,225,245482177
343327828,158394556,680692249,2849,5177766,225,255420409
343099409,158268801,688982548,3378,5061716,223,255176584
341240550,157807638,686617802,2583,5160499,220,244854615
328530505,156085094,689665108,3387,5181082,227,241902846
339747041,157058116,673501004,2702,5178614,224,252233408
343477692,158493409,689440410,2021,5090459,221,255577448
343253108,158372394,689406883,2655,5152930,219,252497112
334468179,158627918,689891090,4322,5191407,229,241515378
333790646,154787957,680691357,3951,5179852,226,246805571
343158249,158360581,682220015,2935,5165736,222,255289360
342686205,158192020,688396714,2488,5067706,221,254859536
341415369,158003776,687548620,4334,5165391,225,244972404
327944260,155742733,688391039,3287,5182928,227,241267574
340442643,157305298,673490394,4021,5181042,226,252828849
342554308,158137025,687945914,4179,5083738,225,254736117
342370310,158067715,687750571,4247,5137612,220,252825254
335816325,158128770,687928411,3220,5170993,224,241719235
329786120,154175119,683891589,5252,5168760,227,242865971
342567564,158254601,675775388,3282,5174391,225,254941953
343046533,158339440,689180045,3296,5059149,224,255281712
343460263,158506512,689860573,3359,5184547,218,248702826
330392502,157057019,687431160,2932,5166253,224,241866652
335949303,155533825,675224310,5110,5181556,229,248483066
343113815,158365360,686240528,2948,5132151,224,255367373
342494476,158155096,688211610,3091,5100223,223,254690597
339144077,158654983,690579073,3186,5190160,224,242995182
328644798,154622354,688562172,3403,5173667,224,242052211
342497762,158111156,672017249,5064,5177326,231,254707219
343192939,158365375,689005785,4892,5059164,229,255326764
342499944,158112509,688114684,2652,5170058,218,249769759
332573400,157970170,689659203,3010,5182709,225,241979497
333711512,154737477,677617974,2979,5162271,224,246633130
341901478,157806658,680432135,4399,5154212,228,253946665
343232246,158375616,689112805,3418,5068512,222,255376575
341659293,158019472,687594487,3777,5166462,223,245181208
328638750,156058384,688187962,3000,5170248,221,241839615
337898390,156351031,671805308,5354,5166578,234,250489304
342065327,157851268,686877416,3074,5101925,224,254347678
342540246,158125977,687994208,4183,5113050,219,254779358
338126706,158262579,688486874,2278,5174485,225,242171475
329031604,154742512,688498417,6550,5178930,232,242306987
342232866,158039164,672648187,2697,5168612,224,254545501
341890304,157855155,686929686,3471,5042158,225,254088202
343328971,158443957,689674233,4239,5182995,220,250467100
332515650,157875927,687958596,4882,5169370,230,241985672
333716295,154775507,679826913,5240,5172350,230,246722232
343335452,157817528,681701244,3521,5165612,227,255109277
341747270,157749379,686765690,3696,5055881,225,253997610
341785808,158384393,689105040,3998,5179071,225,245319212
328669878,155833181,688123411,3077,5171494,223,241929064
339758055,157094891,673511721,2650,5179249,225,252201417
342876449,158217606,688908205,5083,5085839,231,254942138
341486697,157674990,686092709,3655,5127119,220,251970325
336068513,158510904,690006732,3567,5184202,225,241977283
330903048,154421310,683995382,1610,5169469,220,244162557
342516793,158087363,676306415,4985,5170909,227,254616968
342068275,157987780,687805812,4347,5047226,227,254395840
341717516,157747313,686583917,3273,5160342,218,248879333
331625148,157520383,687556246,4840,5168378,229,242023072
334325108,155017784,678558333,2750,5170601,223,247396713
343301688,158411784,683291583,2391,5160420,224,255387273
343314485,158446882,689364826,4794,5083737,227,255483766
339488862,157814872,687012684,3743,5162094,220,243714741
328615156,155481007,688350778,2511,5170496,225,242060352
339997787,157106584,671964594,4456,5167526,230,252365758
343578068,158498778,689538861,4015,5088089,227,255611642
343167743,158337525,689132175,3628,5155511,221,252144499
334206879,157941837,687317591,3796,5164258,221,242034347
332374816,154778193,683081146,4546,5180374,229,245439878
344310440,158799155,681873296,4957,5185930,236,256370299
343348451,158483489,689685434,3285,5073092,224,255497588
341070881,158269391,688736018,4069,5176792,227,244635487
328155276,155382212,687084890,3005,5165161,222,241897492
339434314,156894932,672052875,3824,5167089,229,251860865
342456646,158079571,687884047,3057,5094417,224,254726931
342408482,158108113,688031178,3955,5126920,221,253908970
337112112,158085629,687856871,3228,5168681,224,241948587
328584241,154194742,686082161,3019,5160384,223,242372264
342502521,158178871,673444065,4364,5172362,228,254840385
342458195,158060599,687699514,3365,5049688,226,254684202
342472034,158167704,688335264,2269,5172238,215,250534612
333241857,158056165,687660432,2982,5167278,220,241693041
332199168,154224242,679992239,2773,5162575,223,245728722
343190824,158368695,680393114,4752,5179297,231,255273968
343419488,158432909,689615349,4943,5063469,230,255533782
341974547,158356276,689495236,2693,5179614,217,245426761
328685238,155813251,689615009,4100,5181483,228,241928810
340703849,157251974,672321321,5258,5171456,228,253057830
343457218,158459178,689579096,3589,5077358,223,255472013
343279982,158429950,689660283,3981,5169491,224,251658591
333840545,158394785,689600161,4178,5182507,226,241984804
333032798,154425275,679816129,4958,5165802,232,246046130
342438337,157913029,679045704,2508,5162850,220,254562239
343283563,158468467,689522529,3511,5062329,226,255459901
342281593,158550341,689974588,4297,5185078,224,245948345
328645135,155901666,689578093,2704,5182483,222,241858695
