cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
330849756,31186680,111600,442150795,725,1916909,149470044
342338661,31785571,117778,433518635,788,1908608,155787092
343096771,31739892,113578,438430682,724,1897021,156621245
343069325,31812851,113325,441499483,710,1881269,151782281
330142176,31540049,112672,440426347,658,1907285,148177606
335358704,31260828,106833,440203566,536,1909052,152146532
342096915,31755656,113430,429846359,674,1905138,155733533
342192032,31730887,115283,440661247,798,1880135,156106597
341535629,31740501,108894,440282219,690,1891366,150125828
328606589,31438462,108487,440880276,548,1911420,148229058
338376167,31481172,104580,440347695,574,1912519,153644581
343087669,31851477,118434,432408254,748,1914218,156350600
342836565,31784049,109348,440747374,565,1863685,155853076
336648208,31845078,112799,441606715,603,1912924,148303166
330821961,31130384,107412,441558033,621,1913755,149446692
343067049,31818498,113336,433178862,896,1911733,156181288
343052123,31867602,114075,439623141,776,1900581,156133481
344057180,31904518,110510,442393993,677,1886545,151921043
328793567,31451017,105952,440229300,477,1908334,148270159
338288813,31475318,106659,441987059,641,1916051,153482380
343024492,31848780,113330,431180296,611,1911014,156241811
342936372,31832630,111848,441316432,746,1868782,155665277
337056489,31843509,110671,441718677,595,1915216,148532380
330146463,31109665,111946,441494962,781,1916333,149276738
342054755,31807829,107724,434014593,556,1910535,155727542
342960751,31832784,114032,437025060,812,1904352,156090734
343049949,31877589,114260,441534873,930,1878321,152849659
331591509,31655492,114885,440248289,740,1906689,148684959
333543282,31102047,110245,440011825,668,1907624,151027746
343033476,31845215,111704,431367828,597,1912502,156314573
343107667,31852624,113716,441098186,528,1883699,156253319
341424571,31736838,114937,440096011,673,1891885,149890584
327724854,31324350,107703,441390020,569,1912556,148181489
338307197,31483719,110603,439819746,649,1909542,153809761
342023520,31804543,113617,431588391,616,1912045,156105220
342114270,31804857,117036,440655339,768,1869558,155940830
338565353,31832071,114873,440786401,617,1911147,148183127
327752332,30991662,115384,440100240,610,1904155,147842125
342073385,31726233,109850,436304147,652,1908225,155822752
343128587,31792949,115649,435288046,740,1907843,156131636
342994339,31798282,115629,440910742,595,1864714,153295953
332989136,31841927,117681,441843164,919,1915099,148217779
333477569,31054182,110995,440921256,699,1908985,151061631
342702635,31828010,117928,430697540,844,1909662,155956911
342984281,31831916,118219,441440697,716,1883585,156278140
341063573,31772612,114698,440167898,650,1893963,149880792
328710452,31415027,113154,441288175,619,1913335,148361415
337668697,31394740,112151,439363753,679,1904155,153531332
342915469,31843003,117186,431755630,633,1913281,156409792
342145985,31784772,112744,441321045,619,1866988,155842074
337513927,31827420,120065,440815258,811,1913075,148321961
