cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
54829940,62040365,11568,8886,2308780
51624219,57008550,11600,8913,2325544
54094211,60643644,11726,9129,2347662
54607549,61435048,11638,9128,2337536
54434790,61265303,11613,9051,2315743
54892580,61726332,11555,9154,2303324
54668389,61651919,11583,8973,2300213
53555588,60042060,11649,8916,2285649
55342891,62331201,12001,9391,2364537
54872719,61792272,11707,9162,2319892
53787084,58229024,21592,16591,2880096
52650840,55719325,22810,17366,2954252
55710807,60531176,22681,18348,2993581
55889745,60909774,22950,18098,3014805
55969918,60962249,22601,17993,2986277
55774545,60813166,22661,18228,2992686
55861679,61205725,23168,18493,3024550
54861818,60054724,22454,18131,2951921
56341367,61535657,22892,18551,3024533
56481196,61753995,23085,18381,3027977
56235051,60940762,23320,18442,3070188
53101465,56475840,22910,17919,2997436
56663817,61796847,23428,18877,3090832
56559293,61594157,23413,18556,3080062
56255391,61806019,19603,16037,2819755
54529852,60024908,15250,11628,2508839
55027972,60165507,23414,18180,3127937
55135071,60888138,23220,18557,3091150
55319717,60969333,23782,18574,3132688
55439185,61025422,22853,18644,3105629
55086812,60558816,23512,18689,3130773
52413203,56689128,23513,17802,3101682
55618710,61217029,23410,18461,3156945
55931015,61862686,23268,18675,3124385
55434391,61291453,23263,18573,3114179
55448005,61278171,23587,18558,3132517
55559712,61278573,23548,18294,3125598
55630793,61430551,23311,18333,3110523
55615823,61283218,23181,18362,3105995
55762272,61389995,23237,18094,3121410
56071856,61657632,23747,18600,3172313
52797822,57086979,23222,17789,3082870
55110624,60790356,23350,18298,3079922
56324020,62262274,23327,18474,3113085
55806169,61778418,23148,18582,3101869
56232508,62049597,23283,18742,3118154
55397048,61250375,23760,18300,3101685
54473236,60433067,15735,13533,2591581
55183719,61854102,11817,9242,2376565
55319432,62332111,12105,9202,2412890
55103790,62031375,11677,9174,2396304
51210981,56443639,11808,8894,2339088
55133613,61890693,12101,9258,2385372
54739969,61332610,11636,9309,2402731
54822122,61522525,11790,9046,2364993
55585920,62217338,11802,9013,2403758
53629155,60019449,11278,8838,2295379
54736593,61347123,12389,9331,2399418
54922208,61636095,12282,9119,2393951
54978777,61981826,11831,9423,2380161
54814724,61568784,11689,9274,2358829
52043409,57501357,11959,9221,2355694
54283785,61033004,11824,9383,2358815
55089766,62211344,12077,9250,2365101
54551514,61342831,11873,9115,2377284
54055246,60663195,12112,9277,2411349
51887779,57876268,11500,8766,2269082
55149264,60959666,11574,9108,2356908
54225268,60129198,11196,8661,2290585
54708718,60787396,11601,9015,2312006
56943653,63615031,11543,9446,2398494
50603558,54191362,11732,9128,2372573
54937638,60638965,11961,9161,2358002
55571496,61882116,11502,9155,2354688
54847773,60537953,11870,9120,2377366
55515102,61593550,12002,9126,2396647
54507534,60492834,11722,9085,2327008
54852314,60644823,11463,9152,2345708
55311994,61171347,11319,8788,2332631
55464685,61444578,11809,8930,2375068
55209843,61522095,11255,9112,2322917
51502904,55383849,11277,8727,2327097
55449560,61639898,11234,9120,2329490
54272406,60024653,11796,8815,2330185
55228973,61332414,11663,8967,2343582
55235820,61229683,11836,9027,2348017
54943482,61073774,11453,9118,2340723
55492685,61373931,11922,9184,2377566
55670829,61829603,11964,9362,2391325
55695902,62125060,12159,9412,2372633
56172367,62754679,12260,9752,2394996
51090853,55141107,11643,8794,2321360
55050360,60734927,11948,8841,2325864
55763687,61610476,12136,9514,2368220
54408265,59237310,20494,15793,2811709
55769863,60603487,23317,18114,3049207
55092388,60125482,22876,18266,2994617
55778022,60746034,23023,18330,3066147
56005228,61267572,23170,18195,3035791
55812998,61032168,22871,18040,3025210
56377850,61778220,23341,19130,3097012
52107739,55247100,22972,17531,3022485
56724571,62122435,23756,18752,3083091
56354797,61625542,23728,18875,3090901
56619014,61753575,23314,19021,3119361
55601909,60702866,23227,18296,3037898
55651669,60619757,23531,18342,3057703
56596219,62196200,21134,16504,2935290
55349830,61630325,11598,9193,2287170
55332977,61641741,11774,9399,2320014
55554752,61771870,12031,9866,2380259
52068862,56450752,11548,9044,2300423
54304132,60247627,11332,8965,2271560
55048473,61206544,11879,9374,2326509
55254326,61306674,11789,9479,2347101
51422288,57002017,11396,8732,2192102
54210550,60069364,11587,9078,2293619
54445680,60431615,11696,9665,2300067
54791751,60702846,11680,9253,2306739
54941188,60910614,11614,9353,2321408
63515643,68695235,11974,11397,2449306
53197961,56060558,11253,8832,2256258
55883580,61494671,11337,9189,2295885
55301393,61120701,11331,9252,2276831
55736141,61721955,11400,9134,2274415
55816296,61683053,11532,9278,2318687
54631666,60312057,11581,9049,2264795
55855775,62066935,11111,8899,2252454
55659709,61793909,11191,9010,2273826
54483693,60447472,11593,9032,2283256
55596926,62054014,11665,9336,2338488
52738131,57449460,11496,8744,2292308
54941631,60912132,11406,9450,2326684
54775248,60657652,11505,9103,2281517
55518630,61679207,11517,9086,2310242
56130466,62579958,12040,9434,2344047
55182462,61343183,11299,9189,2260369
55672599,61837114,11347,9281,2307203
55641584,61496639,11853,9343,2339340
53711934,58967544,21868,17241,2970859
54813291,59811494,23209,18285,3118318
53149848,57813327,22491,17663,3069371
55152448,60924754,22991,18364,3124608
56265454,62338274,23679,18489,3143442
52661825,58273499,22967,17758,2948060
56301867,62515831,23345,18781,3123334
55234369,61165698,23556,18275,3084459
56077912,62241730,23561,18864,3110723
55781644,61837879,23535,18499,3091611
56265210,62495237,23966,18604,3157573
53730652,58867174,23278,18005,3101702
53082275,58025967,23374,17736,3087539
55377569,61234501,23583,18538,3120222
55448725,61526534,23664,18325,3145578
55836476,61985621,23786,18951,3105594
55790977,61188420,23687,18430,3142400
55356254,61158730,23239,18330,3107436
56809883,62913619,23335,18682,3111722
56096193,62063546,22880,18436,3104824
52472033,57344017,22394,17652,2942484
54679659,58851226,23185,18247,3125309
54526889,58612943,23314,17949,3096838
56360438,61506486,23770,18397,3122891
56276725,61220841,23274,18507,3129938
56600190,61769775,23466,18675,3163415
56351363,61623094,22864,18263,3141790
55064916,61388881,11482,9131,2334766
55710692,62194058,11611,9239,2381792
55452146,61818739,11789,9112,2376047
55903320,62329308,12541,9725,2446501
54099946,59271075,12455,9346,2423429
53728694,59011555,12545,9368,2423387
55586914,61703915,12312,9019,2397984
55468135,61961061,11811,9338,2354246
55999925,62221203,12134,9403,2397326
55770676,62048409,12050,9294,2388894
54224430,60408874,11777,9084,2349446
54921080,60981544,11607,9070,2357136
55198675,61325493,12113,9165,2372376
55746109,60731422,21625,16935,2983674
55401429,59672176,24252,18875,3161078
54593536,58739675,23065,18086,3060908
56910852,61969265,22948,18864,3084503
56054836,61071730,23134,18672,3091067
56644494,61779663,23614,18769,3137386
56193053,61347804,23207,18723,3125111
55913408,61063431,23011,18665,3074354
56752114,61717555,23464,18745,3106274
57188457,62458997,23464,19239,3122102
56741550,61467632,24432,18703,3211280
54245339,58155454,23343,18046,3097641
55335302,59930870,23213,18280,3125025
56035200,61118592,23408,18737,3093122
56504849,61428893,23801,18890,3130017
56769966,61799486,23744,18909,3162291
53449581,58185642,22708,17637,2942585
55904940,61026504,22962,18137,3020972
56259736,61513620,23217,18699,3098344
56755454,61638857,23152,18537,3083072
56316935,61206197,22834,18374,3037770
54588282,58281494,23213,18086,3071608
56218563,60800566,23328,18718,3105606
57153742,61890457,23325,18803,3094256
56764205,61423891,23650,18529,3070631
55882946,61013230,22787,18735,3051922
56013486,61458779,23454,18697,3088760
56450312,61352932,23158,18411,3101486
56404426,60882962,23399,18589,3096455
56619262,62127229,23418,18771,3102755
56705483,61979690,23387,18689,3100531
53778720,57518986,24335,18350,3100524
56185714,60938978,23441,18566,3093175
56258289,61427174,23551,18405,3115877
55983364,60990356,23109,18459,3082990
56175711,61563455,23312,18781,3097680
54781409,59268999,23350,17873,3038851
56802533,62080934,23919,19197,3158136
56775267,61942081,23556,19194,3140207
56718484,61866569,23645,18615,3142245
56429467,61757714,23123,18583,3104430
52213184,55764779,22610,17820,3013126
56190367,61158691,23166,18621,3078013
56409001,61721379,23123,18753,3084445
52614364,58001983,22300,17811,2897180
56020580,62080174,21265,17470,2961439
53969389,60852006,11311,8908,2267168
55294136,62428891,11024,8671,2286247
55180166,62132305,11058,8779,2282374
54858419,61904415,11316,8934,2285070
55836229,62889989,11567,9385,2356529
51646745,57095203,11375,8947,2307098
54795130,61884148,11431,8965,2301261
54488729,61362774,11461,8882,2294323
54542571,61395836,11692,9247,2328006
53824609,61157010,11303,9150,2252150
53251097,60117782,11137,8651,2221614
54425629,61920108,11154,8743,2231424
54676454,61541607,11115,8868,2256714
54529391,61722363,11204,9022,2258381
55243864,62592875,11642,9323,2311208
51325867,56962347,11728,9228,2291772
54186645,60971741,11747,9189,2333767
54278063,61053365,11638,9383,2303722
54966089,62056467,11680,9400,2306548
61293426,58237923,23592,17732,2955549
63965175,59333597,26911,19804,3080100
65778838,60529287,27404,20011,3120663
66155754,61175497,27239,20466,3105498
65173450,60253815,26427,20026,3065088
65049716,60166183,27339,20563,3122437
61792734,55743307,26000,19339,3095407
64484784,59794193,26923,20043,3097869
64770475,59802714,27057,20077,3074392
65069671,60228488,26112,20155,3080582
64619398,59789013,26271,19660,3027421
64459660,59567745,26510,19807,3044484
59821782,54764945,25153,18280,2840384
62558896,48284608,22005,15610,2420219
63035951,48773779,21804,15531,2446367
63033640,48769201,22303,15535,2433645
58720025,43508919,21719,15078,2407013
62188589,47924007,22125,15355,2426124
62336400,48273361,22406,15547,2426857
63804588,49856914,22584,16145,2489076
62640838,48440120,22486,15723,2453319
61530855,47641708,22012,15552,2447195
59014816,48510178,20267,14484,2342306
62022090,59998760,14153,10491,2369120
55603139,61826217,11672,8762,2305593
54229188,60930293,11691,8444,2283023
51166490,56246936,11415,8107,2292747
54443714,61393779,11568,8174,2271831
54275192,61273350,11511,8255,2269732
54619616,61613458,11594,8329,2293988
54093841,61294159,11740,7974,2297436
53871933,60847044,11907,8647,2319099
54514496,61654483,12030,8608,2343948
54145042,61168806,11476,8250,2297109
54599345,61606832,11713,8192,2320868
55279074,63082189,11754,8704,2321547
50152543,55175318,11200,8002,2281968
53447585,60346412,11211,8171,2267947
54102108,61288820,11410,8218,2298317
54419022,61871139,11245,8192,2255790
54092680,61436310,11437,8229,2273821
53578786,60565923,11525,8265,2297280
54965836,62129480,12178,9147,2380384
50470315,55817345,11331,8104,2157877
