cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
340022512,162964345,689807617,2111,5310956,220,239185617
328543789,159883737,691049470,5287,5320564,229,236897580
342280888,162757336,674903373,4626,5317955,231,249296492
343259405,163059867,690635525,2517,5193365,224,250201465
343506795,163243403,691036059,3742,5319395,218,244874236
331349655,162096069,690046908,4130,5311315,227,236878646
335308559,160041452,678315469,5211,5312141,229,243105564
342473719,162851215,685121962,4428,5282348,227,249575452
343479697,163231107,691293900,4842,5225875,228,250275270
339137415,162940464,689907573,4059,5310699,224,238484423
330125434,160211197,691753432,6148,5345833,231,238423013
343516529,163224641,678164095,4308,5319683,226,250327796
343401152,163236903,690971852,4166,5198514,225,250302746
343823816,163533342,692303732,2596,5329553,218,242113354
327898069,160644880,690393536,5397,5313579,224,236907274
340134910,161904215,674996579,4520,5317793,230,247491889
343595880,163253294,691217760,3711,5217622,225,250371304
343467182,163211560,690788455,2986,5303231,219,246496465
333583587,162981404,690627440,5892,5316421,229,236745229
334335522,159357733,679816486,3871,5309897,223,242153045
343196730,163079375,684815431,5072,5292185,231,250042458
343370700,163203975,691013893,6589,5222075,231,250228661
339652462,163168530,690763936,4092,5318568,224,238453405
328903448,159751985,691150426,6202,5328864,229,237435148
343531714,163049895,675690654,3674,5313233,225,250368176
342337545,162741153,688924254,5303,5180722,230,249345810
343478294,163235759,691274788,5887,5321165,225,243951442
330810897,161926731,691217684,3402,5319735,222,236801052
337943978,161022614,676447356,4693,5329329,228,245386283
343480240,163023460,690111597,2931,5235879,223,250358917
343402525,163245318,691118684,4510,5274515,220,248543773
335915511,163265331,691101735,5166,5321138,227,236982767
332282256,159498467,684749608,5019,5321944,227,240297718
343425868,163222196,681573026,3384,5319443,228,250302127
343259393,162902737,689876341,4190,5188931,223,250343678
341612142,163154890,690829480,1726,5316503,219,240071479
328503376,160317461,691262871,5711,5320022,233,236919996
341332693,162452987,675095097,4952,5320498,226,248499094
344289018,163510844,692300886,3729,5207846,228,251059620
343364282,163200616,690080868,4625,5311829,218,244677393
331768088,162254823,690900461,2843,5318067,224,236794566
336207263,160364007,677999151,6268,5320461,233,243877433
343220160,163172096,688345270,4654,5270488,224,250239331
343953064,163434861,692019861,5983,5253215,226,250165686
337151990,163244449,690103198,4246,5312401,226,236900350
330796923,159385397,686943831,3298,5318579,224,238884995
343515826,163289014,679459212,3348,5321705,227,250373961
343492849,163244943,691201050,5652,5199363,230,250293769
342916243,163254237,691412516,4178,5320827,224,241400797
328562467,160856834,690819710,3779,5318031,224,237036993
340421466,162046456,675424445,3855,5320257,226,247640591
343590846,163268473,691450314,3854,5216879,225,250416749
343365482,163184249,691112608,2656,5304426,218,246348852
333639328,163126170,691227125,2612,5322241,222,236954270
334642139,159748574,680442600,3406,5318152,224,242486082
343427342,163254015,685883020,2138,5290966,223,250391441
343640521,163321237,691500805,2995,5232913,220,250572961
339287643,163287044,691376364,6427,5321017,231,238096052
328857241,159429724,690224936,7136,5319256,232,237317950
343565757,163248706,674942376,3349,5313762,225,250370314
343146733,163146200,690536336,3113,5194825,222,250111977
343228049,163098318,690835632,3955,5317500,219,243537883
330709114,161910142,690683055,5298,5319016,229,236845279
337580664,160950689,676137319,4107,5328351,225,245237390
342641118,162867810,690819516,3122,5239899,224,249537595
343267892,163150461,690861421,6573,5269187,228,248822240
336432388,163155439,690743304,4828,5319095,228,236941685
331256853,159387237,686284955,3022,5318142,225,239365841
343156466,163167828,679199563,4071,5314600,227,250119035
342488267,162813794,690630835,3457,5185731,223,249477330
343545133,163523636,692432657,5271,5329927,221,241919269
328484539,160799240,690952594,2645,5318139,220,236767277
339749872,161779133,674985381,5370,5318277,228,247035218
343449953,163215490,691230210,5289,5224199,230,250291943
342660848,162913186,690716889,5344,5284694,224,246428245
334497204,162763248,689021202,4415,5305030,229,236918544
331231556,159012451,684770459,5753,5305611,228,239364178
343395163,163176713,679473584,3395,5318428,224,250151536
343233974,163216961,691060073,4352,5198378,227,250140416
342719430,162963986,691046188,5514,5312200,224,241280173
328602028,161101173,691816152,4142,5324522,225,236948669
339531693,161705833,675076109,4093,5319437,225,246915945
343251333,163159293,690903680,3927,5224696,223,250173786
343449706,163273435,691378584,3396,5294749,222,247420790
333824419,163166453,691707475,4963,5325749,229,236323317
334612363,159731188,680997079,3373,5321001,224,242376039
343371482,163211520,685590318,3380,5294079,225,250240075
343505700,163266163,691200414,6375,5227175,230,250400723
339809494,163177790,690623997,4535,5316762,224,238525264
328198880,159469872,690567857,5253,5321240,232,236582415
343450512,163193827,675875196,2987,5320203,221,250247804
343190549,163115373,690614763,5641,5194820,230,250088569
343167892,163114126,690774565,4499,5316956,221,243731791
330827065,161938549,690880013,4107,5317303,225,236903854
338024340,161049490,677077467,4397,5331793,232,245533636
343451047,163237878,690822667,4863,5237994,222,250268833
343177108,163075128,690712076,5445,5275501,221,247956267
335720478,163162721,690786022,6171,5318011,229,236949027
331951788,159373075,685257043,3759,5317626,224,239991256
343463138,163267763,680868250,4538,5319200,229,250308691
343411383,163191564,690840830,5101,5197543,226,250245337
341811742,163215989,691117250,4366,5319188,223,240473274
328350125,160395961,691098117,3931,5319254,230,236698815
341472368,162464575,676216294,3513,5327788,224,248581963
343514736,163253207,691209961,2642,5199232,225,250410055
343618548,163272978,691436188,5513,5320198,222,244924350
331838652,162323903,692723830,6267,5334788,231,236864976
338219610,161216070,676867621,2568,5333554,226,245678595
343350302,163081864,690688021,3346,5239729,225,250293312
342768304,162996280,689984564,9417,5274337,232,248019126
336070656,163248397,691203751,5360,5320556,229,237017429
332207146,159522836,685097577,4228,5321039,224,240243020
343860488,163351793,681783080,4195,5320832,228,250595027
343369445,163217321,691191685,4168,5204136,224,250213719
340943739,162865899,689577761,7333,5315738,231,239629051
328614050,160342661,691533572,2519,5321729,224,236894676
341198564,162361131,675278519,3178,5321188,225,248261901
344002063,163484399,692153768,4016,5206319,228,250880160
343359216,163168724,690691047,2981,5317333,217,245034183
331472914,162179082,689643523,3309,5318270,223,236339485
335949591,160219421,678405030,3710,5319852,227,243543847
343331948,163199827,687627676,4408,5271099,223,250263957
344222932,163558016,691948286,2829,5254312,219,250434068
337022868,163169336,691173692,3797,5317508,222,236708767
330263130,159260169,686003155,4614,5319465,231,238622596
343434627,162540936,678971938,3763,5314193,224,249671616
343437044,163256788,690977379,5173,5198234,226,250293784
343091529,163189135,690909999,4509,5318197,222,241537247
328504930,160961929,691274895,5640,5322123,230,236920807
339142062,161506769,673789008,5079,5309266,230,246608931
343471086,163208242,691167850,4585,5224167,229,250266678
343392853,163191323,691160187,2144,5296368,216,247038624
334170763,163242388,692181965,5356,5327751,233,236782295
334500353,159699907,680784787,4946,5318511,228,242321119
341669560,162499120,682078771,6329,5281710,231,248725648
343379865,163210016,690938423,5824,5211278,224,250336369
340691288,163142386,690576902,4490,5314970,225,239241715
328492959,159904741,690959123,5781,5319675,232,236759249
342095782,162701136,674860407,5681,5317241,229,249156395
342706480,162855645,689426751,3732,5186389,225,249642108
343520960,163224111,690979516,5084,5319463,221,244858827
331920133,162404468,690826521,4815,5319875,230,236925875
336041394,160246620,677935135,3812,5317293,226,243833252
343359379,163152740,688189622,4016,5267673,226,250125273
342505121,162843183,689706928,2073,5237947,219,249715647
337775422,163196407,690974824,5022,5319333,225,236851220
330226873,159481801,688146359,5139,5319750,229,238491667
343171733,163119954,677704318,5145,5318998,225,250089451
343530775,163275274,691249187,3831,5199574,225,250392838
