cycles,instructions,load_misses,store_misses,ept_walk_cycles
4661382,2695,11970,358179,412432
4031930,2325,10278,309127,352007
2259671,1280,5786,170290,205887
5606227,3252,14178,432516,497860
4317455,2488,11107,330811,388514
2170324,1232,5667,163926,193652
5396445,3120,13961,414852,483504
3539041,2031,9334,270040,311631
3434434,1970,9068,261814,304757
3574321,2048,9147,272464,317544
4566452,2643,11867,351391,402700
3891094,2239,9838,297689,348536
3561344,2039,9138,271400,321286
3438758,1966,8730,261538,311531
5031293,2913,12630,387173,446139
1818425,1021,4790,135918,163547
4548558,2630,11489,349825,400049
4314812,2486,10905,330836,376438
3714933,2135,9375,283857,328867
4192906,2423,10615,321935,363503
2862927,1644,7405,218850,249712
3441054,1983,8743,263370,303506
5484869,3191,13729,424403,472791
1517274,846,4010,112342,135085
5316948,3089,13420,410571,464612
5327350,3084,13293,410182,471157
1657319,933,4355,124415,150178
5814334,3374,14623,448087,506544
3858099,2222,9752,295305,343752
3280486,1863,8335,247884,312147
3789417,2175,9450,289059,342372
3716273,2136,9180,284118,336733
4831101,2777,12153,369361,432356
3022169,1722,7797,228772,267489
3942240,2273,10018,302236,347587
5185442,3000,13565,399168,457766
1352653,753,3722,100224,123466
5768354,3347,15151,445151,503648
4582120,2656,11557,353115,399976
1999983,1131,5182,150621,180868
4938638,2851,12770,378819,439725
3547585,2025,9038,269267,325570
3524391,2015,9042,267917,321600
3392729,1947,8718,258986,310714
4252664,2457,10781,326555,375134
4218124,2431,10809,323521,375485
3234274,1842,8294,244795,297815
3602124,2061,9201,274035,328666
5534678,3205,13917,426142,488732
1189160,649,3225,86525,112435
5187754,3003,13096,399276,462392
3825680,2196,9745,292148,344379
3929676,2248,9918,299079,357316
4262126,2441,10784,324555,388466
2395668,1361,6221,181339,221073
3876574,2232,9777,296482,347098
4685217,2711,11986,360583,416736
3232647,1856,8239,247056,289845
5264368,3048,13534,405248,413011
3686739,2135,9405,283606,310954
3949629,2303,9937,306181,318101
3688652,2139,9484,284404,303594
3277083,1893,8345,252105,273041
3527600,2035,9073,270449,295084
4977898,2888,12446,384267,428877
3669581,2113,9221,280808,326205
2330425,1321,5920,175660,212874
4283290,2472,10671,328806,383090
2851706,1625,7214,216067,260671
4449252,2560,11467,340510,403774
4396553,2544,11560,338357,386001
1529907,864,3975,115007,138607
5351138,3098,13728,411768,473773
4678243,2704,11873,359780,414599
2304276,1312,6045,174433,202263
4997370,2889,14443,384370,441924
3508348,2010,9479,266843,312617
3704387,2128,9500,283049,327623
3184094,1824,8168,242632,282366
3558202,2035,9454,270878,315704
5284458,3064,13441,406990,461947
4254402,2459,10859,326939,369303
2603872,1478,6744,196654,234989
4589829,2656,11669,353253,402584
3139985,1798,8097,239420,289165
3697606,2142,9408,284625,321836
3679675,2125,9398,282512,323011
2145216,1208,5702,160754,192290
4500318,2598,11598,345672,403932
4351716,2489,11614,330550,404196
2676090,1517,6910,201738,246315
4470181,2591,11712,344618,387663
3055836,1734,8234,230534,264796
4186029,2407,10722,319777,362885
5010421,2904,12906,386232,435745
1093890,599,2941,79742,100801
5597180,3241,14353,431186,497353
3415486,1952,8976,259395,312181
2669936,1530,6858,203417,236681
3243630,1856,8253,246898,296642
4626454,2666,12395,354332,419353
3783703,2163,9652,287320,346547
3108456,1784,7976,237337,274290
3709572,2130,9721,283059,326274
5486875,3172,14334,422054,473423
1739196,981,4542,130272,154653
4769762,2760,12403,367100,412807
4015607,2318,10749,308299,351105
3042566,1751,7946,232943,258810
4423223,2563,11451,340377,374304
2092257,1188,5688,158089,178501
4361997,2506,11092,333067,364303
4551838,2648,11869,352189,374931
3336992,1930,8734,256449,277654
3989001,2290,10428,304353,354895
3042320,1741,7757,231328,275065
3319949,1904,8507,253036,294396
5431749,3144,13852,418034,473179
3629348,2098,9265,278788,309840
2604393,1480,6678,196875,230371
4163730,2409,10617,320535,364152
4246210,2453,10886,326269,371171
2954869,1690,7605,224672,258992
3459654,1988,8933,264434,302542
3186605,1813,8464,241071,288443
5299708,3074,13978,408601,455380
1416045,792,3698,105396,127976
5295705,3078,13780,409522,446861
4332972,2508,11127,333476,370210
2465510,1399,6449,186039,215637
5069942,2946,13097,391828,431131
3696653,2127,9510,282793,319688
107284087,56762459,41271416,168699,2163775
236636288,113565559,82594445,0,3509649
238538785,113341918,82430820,0,3494945
238664621,112329621,81694089,0,3493284
238107413,114737906,83446626,0,3580080
238236027,114149664,83018222,0,3555093
235925392,112291985,81666967,0,3509325
237940313,115270152,83833651,0,3537395
238164383,114074221,82963181,0,3526180
238435808,112856147,82077803,0,3525438
236853592,112790577,82029572,0,3491636
238517371,114256469,83095920,0,3548746
238960598,113605918,82623230,0,3474377
238821699,112957490,82151310,0,3493828
237762758,114142758,83013392,0,3488327
238483187,115294411,83850685,0,3526696
235725899,110850864,80619198,0,3452174
238101738,112439802,81774771,0,3486153
238497844,112338333,81700829,0,3463983
238252770,114049064,82944931,0,3547019
238516100,112123239,81544893,0,3618954
238796911,112157306,81569238,0,3467577
238827515,112294410,81668811,0,3473385
238759286,113588461,82610285,0,3461483
237819627,114416211,83212333,0,3490324
238650797,111970240,81433178,0,3664678
235730629,111826033,81328165,54,3722426
238520871,112876596,82092457,0,3479867
238817571,113241004,82357568,0,3484577
238716170,113158108,82297221,0,3482286
237784079,113054862,82221915,0,3477276
238609391,114742064,83448982,0,3527768
238640371,112302605,81674994,0,3464462
238353931,112825392,82055541,0,3440486
237202493,113163223,82300751,0,3447529
235724005,111592576,81158681,0,3449157
237954257,112643924,81922958,0,3424521
238133129,114405794,83204698,0,3485450
238551577,115457438,83969550,0,3511725
238469980,112015560,81471422,0,3438126
238687052,112041532,81479768,0,3462059
238529645,112926723,82128814,0,3480177
238524931,113825027,82782482,0,3454633
238446901,115265719,83829497,0,3479847
237491448,116457195,84696570,0,3470949
235677712,113244799,82360550,0,3453557
238655883,112820078,82051253,0,3579986
238575313,117077485,85147657,0,3523187
238612546,115476369,83982884,0,3493951
238256589,112276293,81656147,0,3421731
238469256,113305079,82404054,0,3463317
222954323,114010323,82917579,0,3225685
140830937,66171280,47825205,300538,1911721
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
