cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
241160104,85659447,2762112,112,171793391
240480745,85385872,2753544,101,171046232
240879068,85518275,2757468,103,171431513
240953569,85558077,2758938,105,171559574
240992696,85553892,2758619,125,171492063
238770578,84752325,2732900,97,169895002
238687452,84740669,2732536,116,169900910
238630057,84740142,2732574,130,169896655
238885238,84847402,2736343,127,170075861
241110105,85611676,2760344,99,171688556
241164749,85684930,2762544,136,171787628
240252133,85305675,2750436,139,171033757
241197254,85670142,2762685,114,171732357
238856980,84836304,2736157,123,170047389
241113725,85679935,2763261,127,171792042
241078854,85627831,2761329,120,171689561
241116939,85665802,2762485,135,171855996
236221347,83886681,2705411,99,168166197
241119155,85628943,2761197,101,171665427
238685458,84780369,2733719,130,170019728
241197165,85688184,2763091,115,171785709
237938886,84489910,2724724,98,169350780
241004936,85550639,2758971,123,171548827
239075732,84878495,2737384,97,170217778
239291819,84915354,2738067,100,170229783
239174389,84874558,2736686,96,170128179
239258343,84877864,2737156,134,170215090
236813540,84048264,2710090,110,168476470
239180170,84990529,2740385,135,170396309
238972815,84870094,2736938,90,170151915
239190241,84973169,2740154,121,170337874
238222853,84605943,2728202,125,169586987
238981517,84879859,2737009,144,170258539
238873634,84760447,2733229,103,169952714
239011465,84856330,2736606,114,170167009
238931293,84825020,2735447,108,170077286
241022365,85616481,2760826,155,171551586
238743463,84823253,2735036,121,170057246
241086512,85677427,2762488,84,171798556
238551718,84734252,2732128,126,169790013
241285273,85670329,2762793,124,171834296
238259752,84606935,2728293,94,169665876
238866771,84785526,2734233,90,170044122
238709709,84781206,2733850,120,170104423
238983524,84869133,2736809,111,170147652
238863120,84831685,2735314,116,170104752
238747378,84791912,2734153,110,169984243
238692900,84807045,2734757,127,169926305
238996970,84924649,2738959,118,170247023
241171283,85711000,2763816,122,171831913
241214771,85730101,2764223,99,171866809
238134829,84601040,2728540,92,169670676
238425497,84610625,2728325,117,169638189
238816024,84801398,2734567,84,170128769
241066043,85568029,2759372,118,171587524
241043512,85655851,2761569,101,171655239
241265010,85707280,2763333,140,171919085
238620226,84775928,2733594,130,170061525
238757296,84845964,2735579,116,170097141
241015721,85596703,2760110,118,171709351
241145685,85649094,2761762,131,171640298
238099291,84545989,2726520,125,169582503
238758582,84744642,2732861,118,170007110
238806148,84719336,2731858,109,169985761
238797746,84817797,2734809,115,170017076
238830020,84842256,2736104,114,170118439
238624376,84728092,2732293,96,169985662
238667069,84798940,2734466,121,169977983
241246216,85756063,2764844,95,171982616
238785655,84829329,2735131,99,170106205
241053368,85615241,2760679,106,171623589
240397161,85388190,2753335,103,171219651
238875454,84785347,2734226,122,169999218
239191468,84959312,2739550,94,170225578
238959108,84799337,2734818,90,169918529
238919788,84880742,2737359,111,170188460
239103796,84874095,2736827,137,170244038
236731326,84078849,2711412,106,168572041
239085534,84910146,2737936,92,170299421
238738371,84770522,2734029,143,169953684
241124233,85630742,2761567,118,171744882
238095226,84563194,2726684,110,169612672
238787736,84769375,2733539,98,170071871
241154730,85645230,2761497,105,171711469
241113526,85620375,2761074,94,171756981
240950172,85560836,2758873,93,171501299
241148463,85641170,2762301,119,171751403
238721737,84816979,2734723,86,170088685
241098182,85629160,2761375,112,171637532
238871028,84852703,2736165,104,170280245
241088263,85680806,2762717,164,171713107
240371799,85420561,2754311,95,171200714
241163433,85616595,2760524,91,171761859
238722320,84769437,2733530,106,170003020
238814665,84802886,2734810,97,170112980
241151371,85614497,2760547,114,171640463
238770281,84805056,2734786,112,170040658
237435631,84372730,2720938,111,169167904
241207963,85703591,2763594,82,171907051
241287830,85715247,2763608,127,171785221
240766162,85361105,2752965,122,171178196
238757359,84695468,2731363,115,169834178
238016258,84390124,2721496,95,169196330
241298836,85669119,2762486,124,171846493
241319202,85674823,2762830,92,171811986
241176415,85609103,2760246,107,171524997
241257791,85685736,2763275,99,171680214
236498043,83973976,2707938,136,168400495
238834499,84807288,2734715,110,170058032
241287839,85717976,2763900,112,171780629
241085522,85619581,2761032,128,171596900
241036574,85588395,2759917,135,171642840
