cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
4335243,2504,5019,15092,365887
3319287,1906,3821,11522,275233
4788097,2780,5571,16777,394686
2331673,1324,2644,8153,198265
5274915,3057,6122,18433,442180
4452569,2577,5171,15557,370944
1873998,1054,2104,6610,159997
5348813,3103,6219,18658,448966
3528877,2027,4063,12290,299469
4165482,2401,4808,14486,352070
3150054,1807,3623,10982,269001
4047299,2333,4681,14055,336635
5781233,3345,6709,20141,488144
1924849,1089,2180,6802,167495
4993400,2888,5785,17369,421825
4253607,2466,4942,14900,353589
3443507,1983,3979,12083,287737
4617430,2678,5363,16164,380521
3054436,1753,3510,10655,252900
3686866,2133,4275,12918,301444
2692768,1552,3105,9501,220927
5351741,3114,6248,18744,437170
5840894,3398,6809,20409,479768
5460004,3174,6368,19076,449109
2721610,1546,3093,9500,230926
1100973,596,1191,3883,100541
950120,509,1014,3348,86304
2004621,1133,2266,7040,170658
6223241,3616,7248,21677,513853
5902825,3429,6877,20559,488676
6076146,3538,7094,21263,495053
6139388,3571,7162,21411,499925
5752289,3346,6707,20104,469334
3816821,2190,4391,13327,327801
951612,509,1020,3363,87390
4112707,2379,4765,14360,347749
5738081,3336,6691,20019,471012
5786269,3353,6720,20094,471925
4538664,2625,5260,15947,372497
1110462,599,1185,3895,100121
3764678,2161,4338,13127,318817
3841379,2208,4426,13358,331440
5580875,3232,6477,19403,469269
1847706,1043,2085,6426,157955
5462143,3165,6342,19102,454379
4761184,2759,5532,16629,396773
2193117,1242,2483,7706,186346
4875009,2825,5669,17033,407757
3615883,2073,4158,12595,306113
4040226,2313,4631,14022,350987
3581343,2054,4119,12480,313635
3473950,1996,3993,12129,302014
5501435,3179,6370,19097,468837
1280335,704,1409,4505,115833
5861839,3384,6787,20375,498681
4175012,2414,4836,14569,353749
2918535,1669,3341,10241,248942
4565074,2637,5274,15896,389064
4820823,2791,5589,16825,402526
3233178,1859,3729,11260,272918
3867657,2232,4475,13518,328407
3733739,2149,4314,12956,318502
5013287,2896,5802,17457,425364
2174184,1236,2481,7572,186933
4639220,2676,5364,16177,392421
5455732,3172,6354,19072,446096
1685591,968,1939,5972,121125
5209943,3056,6125,18420,371434
4626841,2713,5436,16395,333559
2107960,1208,2413,7431,159214
4818268,2826,5662,16954,348282
3882448,2256,4521,13698,294400
4285004,2497,5006,15142,318580
3288976,1906,3821,11597,250454
3697222,2144,4295,13041,277708
5785547,3393,6800,20400,429440
1519709,863,1727,5351,117508
5859914,3443,6895,20692,423104
1717662,985,1971,6044,128703
5785255,3389,6793,20373,424185
4337918,2536,5081,15366,314430
2613558,1516,3033,9229,194177
5404826,3158,6334,19004,403415
3687326,2149,4300,12997,267041
4018014,2346,4701,14125,290371
3295282,1920,3843,11620,241480
3824935,2227,4459,13509,282031
5869226,3439,6894,20666,432407
3444131,2002,4016,12118,252442
2975650,1718,3443,10437,221626
4016492,2347,4707,14156,301375
3468992,2011,4030,12132,261997
4364679,2548,5105,15420,318412
1049551,581,1159,3663,81017
5722097,3356,6731,20214,419601
3737938,2179,4368,13197,280920
3550122,2047,4099,12472,271519
4662274,2706,5414,16315,351720
3773349,2192,4397,13352,282013
4579043,2672,5354,16121,347215
2522854,1440,2880,8846,194000
4371486,2546,5108,15391,332474
4559659,2668,5348,16060,342618
1640541,926,1852,5833,128733
5526956,3235,6488,19452,414602
4832575,2806,5624,16859,384149
2416597,1386,2775,8662,192544
5214253,3001,6018,18093,458167
3537065,2024,4054,12310,306407
4374758,2504,5022,15097,390289
3504053,1993,3990,12097,314622
3852386,2200,4418,13256,350935
5566334,3203,6425,19241,477397
1460599,802,1606,4999,131199
5298498,3063,6145,18419,455551
4202733,2419,4849,14543,362627
2812056,1584,3170,9744,249710
5237476,3017,6045,18146,451068
3972377,2268,4546,13742,345664
4063971,2333,4674,14124,351003
3012710,1720,3445,10579,261141
4439317,2542,5095,15288,379027
4566048,2631,5275,15836,400972
2791731,1591,3189,9753,243790
4000931,2288,4585,13821,351709
5399024,3102,6221,18582,470654
1661197,922,1842,5717,151587
5697797,3274,6569,19683,511136
3978586,2282,4574,13894,348336
2850666,1615,3233,9897,246540
4712712,2713,5432,16369,404995
3374133,1943,3897,11780,285206
4624922,2667,5345,16089,387327
5057107,2925,5860,17610,421443
1861477,1048,2094,6573,159683
5457674,3157,6330,18953,462865
3714466,2136,4280,12942,312877
3068866,1757,3518,10749,259045
4485952,2594,5200,15669,375878
3387013,1940,3883,11799,305057
4684806,2703,5418,16371,391878
2753849,1576,3155,9544,234346
4826933,2794,5604,16864,403195
4902411,2838,5689,17057,408848
2727359,1568,3142,9521,229043
3742854,2168,4343,13070,309877
5804610,3369,6748,20230,482293
1256989,688,1381,4365,113258
5823416,3376,6765,20282,484957
4115953,2371,4748,14342,343051
2900001,1653,3308,10075,247455
3987368,2297,4603,13904,335691
3594280,2067,4142,12534,301484
4590185,2653,5316,15997,382266
5251038,3041,6100,18222,435207
1669730,936,1870,5793,143604
5796936,3368,6749,20241,480236
4121668,2377,4763,14303,347430
3044140,1745,3489,10649,256664
4598539,2657,5328,15995,380897
3691767,2129,4266,12895,305440
4609872,2674,5357,16118,380409
2359549,1345,2695,8215,200923
4035995,2329,4669,14052,339058
5521655,3193,6394,19244,473888
1682296,944,1891,5842,150272
5630066,3257,6532,19633,486422
3747789,2152,4312,12948,327307
3639673,2072,4154,12536,319173
3914757,2250,4502,13636,342360
3897238,2237,4465,13576,340046
5021376,2899,5807,17466,434515
2177877,1227,2458,7572,194296
4496807,2591,5195,15673,386127
5583815,3240,6487,19513,466131
1825271,1019,2038,6359,160922
5219450,3016,6046,18163,440865
5079019,2934,5886,17628,431765
2227814,1255,2512,7684,193105
5288861,3061,6135,18441,443809
3470177,1996,4005,12121,291993
3839075,2224,4457,13500,300646
3458619,2001,4007,12109,272958
3540484,2044,4096,12348,286337
5187665,3011,6036,18138,420147
2187120,1244,2495,7583,183468
4888569,2839,5693,17062,392006
5110530,2963,5938,17809,413987
1550621,868,1729,5439,130472
5907934,3429,6863,20607,486086
5076561,2940,5892,17723,416765
1970323,1116,2242,6805,165267
5315640,3088,6189,18631,431238
3598773,2078,4163,12661,289668
4092415,2367,4731,14357,329768
3415855,1969,3942,11992,273996
4152683,2409,4821,14552,333494
6323589,3683,7382,22144,508361
1460511,810,1616,5163,123621
6526300,3801,7623,22886,522396
3739288,2170,4344,13126,295868
3395366,1960,3926,11863,273992
4295098,2486,4983,14985,346707
3945153,2282,4577,13869,317866
4604739,2672,5354,16158,372728
1981086,1126,2256,6944,168742
4505046,2590,5184,15761,377620
4944217,2862,5747,17200,404637
3746815,2155,4306,13093,312724
4088700,2357,4724,14237,340928
3522521,2035,4078,12353,284326
3428987,1981,3962,12066,273544
5968319,3459,6935,20775,474304
1531227,861,1721,5362,128876
5536073,3224,6460,19400,442510
2352251,1345,2698,8162,193111
3431100,1979,3964,11963,282693
3643452,2101,4209,12776,297460
3611301,2081,4162,12685,295377
5374835,3124,6262,18750,438952
4251331,2464,4937,14836,351432
2795800,1573,3143,9636,271373
5038580,2872,5756,17290,496219
3699038,2117,4244,12831,336336
3806491,2176,4353,13193,342329
3344604,1910,3822,11589,310250
3348984,1918,3848,11617,305814
5438773,3129,6265,18816,488035
3616787,2072,4147,12500,326362
5241579,3058,6110,18611,408764
4872902,2772,5554,16686,448983
3797558,2176,4364,13134,340784
4085468,2336,4678,14129,376069
3341925,1894,3798,11485,310187
3961242,2258,4529,13665,366254
5398000,3117,6250,18727,476785
1352171,748,1499,4717,125714
5298433,3047,6108,18302,480976
5204672,2981,5973,17887,483727
1703559,930,1858,5891,163172
6348865,3646,7309,21861,579022
1674019,930,1864,5826,155880
5313434,3056,6129,18403,472811
5297050,3048,6112,18332,466326
1573575,875,1747,5420,142392
5361039,3095,6204,18623,472724
3420629,1948,3910,11814,307916
3064973,1744,3490,10554,277152
4469385,2550,5108,15509,406300
4043696,2310,4628,13910,364991
5004071,2873,5757,17312,450302
2839479,1608,3223,9840,259662
4800902,2745,5500,16579,430955
5097012,2928,5870,17557,458499
1732412,961,1924,5890,159325
5234231,3010,6035,18107,463007
3424214,1961,3924,11821,305484
3940894,2250,4511,13555,356335
3680878,2105,4220,12747,326801
4030679,2296,4607,13918,366725
5468541,3135,6282,18849,492809
2275392,1288,2579,7849,205021
4426842,2537,5076,15286,399735
5221757,3001,6017,18077,467086
1786997,992,1981,6126,165862
5794454,3337,6689,20092,521246
3856606,2200,4412,13380,348653
3314296,1889,3791,11487,300888
3926689,2250,4504,13621,349551
3784550,2151,4307,13027,341479
5070417,2908,5831,17432,459782
2161730,1218,2440,7498,199151
5304512,3038,6087,18340,484915
4894509,2806,5628,16937,444409
2378492,1332,2669,8298,220501
4492455,2571,5153,15521,410242
4731865,2705,5423,16326,443577
2846725,1610,3230,9762,266476
4825763,2764,5536,16706,443683
3562166,2038,4084,12297,322776
3906771,2220,4445,13451,350722
2958478,1675,3357,10155,263496
3953204,2264,4532,13597,360963
5682975,3261,6541,19559,523171
3677446,2102,4219,12734,332593
3170746,1804,3623,10969,291045
4564078,2614,5235,15816,409661
4032917,2302,4617,14004,366420
4631465,2647,5309,15925,420563
3315927,1887,3791,11504,302891
3901226,2217,4443,13454,359902
5675196,3269,6554,19609,503142
1611847,890,1779,5618,147560
4953911,2844,5702,17131,438320
4243859,2444,4896,14706,371481
2566272,1457,2912,8935,223084
4611959,2677,5363,16163,372522
3862897,2218,4439,13421,329706
4852151,2797,5604,16890,412855
2561219,1454,2909,8921,218784
4279576,2464,4945,14875,363325
5587295,3234,6489,19440,474839
1403866,769,1534,4895,120062
5457758,3173,6357,19088,445061
5119082,2951,5922,17790,429181
1861009,1047,2096,6611,155189
5503021,3186,6389,19197,448092
3763869,2159,4312,13082,308909
3549056,2032,4073,12346,295678
4395881,2531,5073,15385,365497
3530862,2023,4048,12210,287753
4878136,2825,5664,17017,397377
2515717,1425,2852,8736,207731
4528792,2620,5242,15869,373523
5059756,2931,5879,17642,417607
3363060,1929,3866,11703,282655
3938698,2260,4524,13703,335622
3597864,2060,4126,12508,306322
3653006,2100,4209,12705,305925
5826459,3376,6764,20311,487556
2299769,1301,2605,8047,196260
5232740,2999,6016,18193,447483
3006212,1708,3421,10430,253770
4300767,2488,4986,15016,356690
5591797,3239,6496,19455,464907
1504625,836,1675,5270,126178
5344884,3104,6223,18701,438030
3712530,2138,4291,12968,313337
3784648,2171,4349,13071,318579
5107513,2956,5926,17857,428249
2275405,1290,2579,7959,197050
4753365,2729,5474,16470,418439
5154592,2920,5854,17495,521949
1961914,1081,2163,6640,209394
5906096,3353,6721,20112,594483
4034913,2288,4581,13801,397513
3172234,1792,3598,10835,317270
2461239,1375,2755,8408,243493
4156945,2353,4717,14238,407257
5659453,3216,6447,19394,552321
2185259,1218,2438,7548,213865
5629295,3218,6451,19361,537164
3994999,2268,4543,13753,381492
3439788,1941,3890,11866,329295
3859543,2197,4405,13250,369392
3429297,1945,3905,11789,326509
5165770,2948,5904,17775,494151
2811469,1577,3163,9654,278150
4708647,2672,5361,16099,457907
5411305,3097,6203,18630,514072
1976385,1105,2217,6767,190843
4826990,2760,5530,16632,456779
4472964,2554,5122,15407,428803
1877171,1043,2083,6414,186060
5461526,3118,6247,18767,527201
4694494,2676,5361,16143,450716
2651971,1485,2977,9124,261817
5078197,2897,5809,17465,483563
3398728,1937,3876,11722,320630
3709569,2103,4210,12775,354063
3399535,1930,3868,11686,323157
4084439,2317,4640,14064,389619
5680377,3248,6512,19575,542306
2063990,1153,2313,7102,197360
