cycles,instructions,load_misses,store_misses,ept_walk_cycles
11249,5470,2200,1028,3497
40162,39685,15178,3772,7945
16026,8037,3278,1542,5121
6068,2678,1092,514,1877
30992,29336,8736,5201,5545
32492,16246,6576,3084,10357
21412,10704,4373,2056,7016
5853,2687,1093,514,1816
26366,13496,5475,2570,8805
22208,10752,4373,2056,7830
6477,2798,1107,514,1969
46368,39669,15178,3772,11328
21918,10725,4371,2056,6808
6111,2678,1092,514,1924
30600,29336,8734,5201,5063
26509,13451,5471,2570,8636
26277,13499,5478,2570,8363
5753,2687,1093,514,1801
21483,10824,4382,2056,6930
20945,10763,4376,2056,6776
11176,5459,2197,1028,3401
41502,39669,15178,3772,8905
21226,10725,4371,2056,6706
5930,2678,1092,514,1869
31274,29337,8740,5201,5053
26754,13451,5471,2570,8062
21767,10836,4386,2056,6955
10996,5350,2185,1028,3430
22156,10824,4382,2056,6911
21802,10763,4376,2056,6876
11480,5459,2197,1028,3500
39613,39669,15178,3772,8018
21570,10725,4371,2056,6402
5775,2678,1092,514,1788
30384,29336,8734,5201,4711
27686,13451,5471,2570,8308
23013,10836,4386,2056,6881
11433,5350,2185,1028,3342
16969,8109,3285,1542,5357
27728,13478,5473,2570,8515
11314,5459,2197,1028,3482
39575,39669,15178,3772,8055
21550,10725,4371,2056,6919
5965,2678,1092,514,1851
30511,29336,8734,5201,5092
26899,13451,5471,2570,8438
21741,10836,4386,2056,7028
11608,5350,2185,1028,3815
16929,8109,3285,1542,5388
26719,13478,5473,2570,8451
11393,5459,2197,1028,3392
43074,39731,15201,3780,9255
21473,10725,4371,2056,6150
5748,2678,1092,514,1857
29963,29336,8734,5201,5021
26488,13451,5471,2570,8751
21958,10836,4386,2056,7160
11104,5350,2185,1028,3694
16450,8109,3285,1542,5150
26416,13478,5473,2570,8313
11596,5459,2197,1028,3703
41622,39669,15178,3772,8861
6779,5384,2187,1028,658
8812,8019,3276,1542,500
19858,26673,7642,4687,337
14884,13433,5469,2570,740
13983,13517,5480,2570,545
5592,5350,2185,1028,152
8712,8109,3285,1542,232
14397,13478,5473,2570,581
2857,2661,1090,514,62
38215,42467,16285,4286,3517
5632,5384,2187,1028,155
8402,8019,3276,1542,190
21756,26673,7642,4687,1520
12650,10755,4377,2056,911
17740,16195,6572,3084,448
6400,5350,2185,1028,343
10169,8109,3285,1542,668
15322,13478,5473,2570,902
2742,2661,1090,514,54
36797,42467,16285,4286,2873
5359,5384,2187,1028,111
8554,8019,3276,1542,179
19024,26673,7642,4687,126
11192,10755,4377,2056,297
16143,16195,6572,3084,362
5498,5350,2185,1028,106
8456,8109,3285,1542,199
14087,13478,5473,2570,501
3686,2661,1090,514,430
35890,42467,16285,4286,1600
5752,5384,2187,1028,123
8183,8019,3276,1542,170
3028,2705,1095,514,87
25131,32017,9828,5715,229
20115,18901,7668,3598,707
5756,5350,2185,1028,136
8472,8109,3285,1542,170
14652,13478,5473,2570,684
2853,2661,1090,514,47
35732,42467,16285,4286,1689
5811,5384,2187,1028,137
8119,8019,3276,1542,193
3086,2705,1095,514,72
25049,32017,9828,5715,245
16418,16229,6575,3084,377
8336,8022,3278,1542,231
5647,5367,2186,1028,130
17655,16220,6572,3084,648
3179,2661,1090,514,182
37059,42529,16302,4294,847
5617,5384,2187,1028,160
8289,8019,3276,1542,191
3033,2705,1095,514,79
25623,32017,9828,5715,252
16578,16229,6575,3084,332
8278,8022,3278,1542,175
5567,5367,2186,1028,111
17869,16220,6572,3084,794
2783,2661,1090,514,54
43012,42468,16291,4286,3130
5335,5384,2187,1028,130
8629,8019,3276,1542,233
3275,2705,1095,514,293
25307,32017,9828,5715,220
21387,16229,6591,3084,348
8246,8022,3278,1542,184
5694,5367,2186,1028,103
17470,16220,6572,3084,616
3658,2661,1090,514,371
39284,42467,16285,4286,1442
5714,5384,2187,1028,100
8034,8019,3276,1542,164
3145,2705,1095,514,88
26178,32017,9828,5715,366
16496,16229,6575,3084,615
8165,8022,3278,1542,203
5662,5367,2186,1028,126
17074,16220,6572,3084,841
2629,2661,1090,514,79
36640,42467,16285,4286,1761
5608,5384,2187,1028,98
8276,8019,3276,1542,190
3063,2705,1095,514,298
25215,32017,9828,5715,261
16475,16229,6575,3084,366
8251,8022,3278,1542,217
2771,2688,1093,514,71
17483,16211,6572,3084,556
6003,5349,2183,1028,266
36498,42467,16285,4286,1365
5283,5384,2187,1028,138
8040,8019,3276,1542,190
0,0,0,0,0
25065,32023,9827,5715,270
19527,18928,7671,3598,470
5636,5335,2185,1028,112
5669,5375,2186,1028,114
16645,16211,6572,3084,338
6452,5349,2183,1028,335
34677,42467,16285,4286,883
2814,2688,1093,514,56
8372,8037,3278,1542,174
3097,2678,1092,514,54
25847,32023,9827,5715,289
19527,18928,7671,3598,378
5416,5335,2185,1028,106
5750,5375,2186,1028,93
17325,16211,6572,3084,564
6542,5349,2183,1028,263
35483,39848,15208,3780,3263
5332,5369,2187,1028,123
8455,8037,3278,1542,154
2624,2678,1092,514,59
25468,32023,9827,5715,257
19452,18928,7671,3598,459
5893,5335,2185,1028,270
9104,5375,2186,1028,2260
21461,16211,6572,3084,2990
6180,5349,2183,1028,738
35991,39786,15191,3772,5368
5765,5369,2187,1028,142
8624,8037,3278,1542,331
2724,2678,1092,514,76
25615,32023,9827,5715,349
20695,18928,7671,3598,1278
5868,5335,2185,1028,203
5698,5375,2186,1028,191
18121,16211,6572,3084,1172
7018,5349,2183,1028,517
34590,39786,15197,3772,2590
5936,5369,2187,1028,219
8393,8037,3278,1542,186
2712,2678,1092,514,74
25372,32023,9827,5715,242
19856,18928,7671,3598,487
5533,5335,2185,1028,166
5615,5375,2186,1028,132
17560,16211,6572,3084,597
5611,5349,2183,1028,143
32119,39786,15191,3772,872
5743,5369,2187,1028,126
8428,8037,3278,1542,152
2748,2678,1092,514,61
25175,32023,9827,5715,244
19702,18928,7671,3598,469
5140,5335,2185,1028,124
5615,5375,2186,1028,84
17207,16211,6572,3084,607
5994,5349,2183,1028,279
32823,39786,15191,3772,1410
5999,5369,2187,1028,164
8283,8037,3278,1542,165
3462,2678,1092,514,265
25375,32023,9827,5715,426
16899,16238,6576,3084,359
8482,8025,3280,1542,167
5363,5375,2186,1028,119
14182,13496,5476,2570,533
8041,8064,3279,1542,203
35063,39786,15191,3772,2428
5536,5369,2187,1028,152
8235,8037,3278,1542,190
2597,2678,1092,514,60
25480,32023,9827,5715,498
16732,16238,6576,3084,564
8312,8025,3280,1542,175
2859,2687,1093,514,50
16971,16184,6569,3084,506
8344,8064,3279,1542,193
31782,39848,15208,3780,1152
5803,5369,2187,1028,125
8223,8037,3278,1542,165
2701,2678,1092,514,65
22546,29336,8734,5201,295
16222,16246,6576,3084,318
11155,10704,4373,2056,228
2625,2687,1093,514,69
16631,16184,6569,3084,479
8340,8064,3279,1542,183
31502,39786,15191,3772,986
5742,5369,2187,1028,133
8146,8037,3278,1542,151
2697,2678,1092,514,60
22039,29336,8734,5201,190
16248,16246,6576,3084,373
11250,10704,4373,2056,252
2740,2687,1093,514,71
14546,13496,5475,2570,543
11798,10752,4373,2056,330
32250,39786,15191,3772,1300
5740,5369,2187,1028,115
8139,8037,3278,1542,175
2889,2678,1092,514,59
22497,29336,8734,5201,397
18110,16246,6576,3084,741
11243,10704,4373,2056,238
2794,2687,1093,514,71
14012,13496,5475,2570,290
10897,10752,4373,2056,219
31590,39786,15191,3772,983
6048,5369,2187,1028,131
8612,8037,3278,1542,155
2647,2678,1092,514,59
22324,29336,8734,5201,434
16700,16246,6576,3084,337
11248,10704,4373,2056,247
2672,2687,1093,514,66
14261,13496,5475,2570,574
11371,10752,4373,2056,381
33850,39786,15191,3772,2631
5770,5369,2187,1028,139
8057,8037,3278,1542,186
2690,2678,1092,514,60
22740,29336,8734,5201,438
16494,16246,6576,3084,344
11457,10704,4373,2056,273
3006,2687,1093,514,83
14938,13496,5475,2570,647
11905,10752,4373,2056,536
32301,39786,15191,3772,1932
5913,5369,2187,1028,123
8648,8037,3278,1542,202
2874,2678,1092,514,64
22516,29336,8734,5201,155
17190,16246,6576,3084,403
11205,10704,4373,2056,228
3167,2687,1093,514,80
15531,13496,5475,2570,769
12161,10752,4373,2056,576
32340,39843,15208,3780,1309
5559,5369,2187,1028,157
8509,8037,3278,1542,207
2802,2678,1092,514,60
22234,29336,8734,5201,163
16606,16246,6576,3084,330
11148,10704,4373,2056,233
3079,2687,1093,514,70
15009,13496,5475,2570,515
8522,8091,3283,1542,189
35132,39775,15188,3772,2861
8338,8041,3280,1542,237
8693,8037,3278,1542,187
2687,2678,1092,514,53
22315,29336,8734,5201,179
16831,16246,6576,3084,484
12187,10704,4373,2056,380
2833,2687,1093,514,77
14671,13496,5475,2570,485
8652,8091,3283,1542,302
32179,39775,15188,3772,1692
5757,5353,2187,1028,144
11505,10725,4371,2056,223
2772,2678,1092,514,59
22493,29336,8734,5201,138
14157,13451,5471,2570,303
14084,13499,5478,2570,318
2777,2687,1093,514,52
11461,10824,4382,2056,259
10873,10763,4376,2056,228
33726,39775,15188,3772,2385
5746,5353,2187,1028,127
11620,10725,4371,2056,246
3046,2678,1092,514,60
22813,29336,8734,5201,137
14694,13451,5471,2570,508
11689,10836,4386,2056,280
6175,5350,2185,1028,126
9366,8109,3285,1542,195
14148,13478,5473,2570,524
33827,39775,15188,3772,2492
5570,5353,2187,1028,128
10856,10725,4371,2056,215
3016,2678,1092,514,61
22194,29336,8734,5201,162
14029,13451,5471,2570,288
10901,10836,4386,2056,239
5638,5350,2185,1028,116
8435,8109,3285,1542,196
13624,13478,5473,2570,317
34755,39775,15188,3772,2083
5540,5353,2187,1028,128
5368,5384,2187,1028,124
8431,8019,3276,1542,177
19361,26673,7642,4687,112
17054,16114,6563,3084,390
10979,10836,4386,2056,256
5424,5350,2185,1028,127
12210,8109,3285,1542,2032
18338,13478,5473,2570,2458
45448,39837,15205,3780,6164
8405,5353,2187,1028,1173
8912,5384,2187,1028,472
12636,8019,3276,1542,1105
21599,26673,7642,4687,398
18297,16114,6563,3084,1513
11146,10836,4386,2056,538
5748,5350,2185,1028,276
9231,8109,3285,1542,551
15015,13478,5473,2570,1029
29044,36977,14081,3258,1976
8724,8151,3294,1542,239
5541,5384,2187,1028,155
8380,8019,3276,1542,169
19590,26673,7642,4687,128
12041,10755,4377,2056,598
16427,16195,6572,3084,333
5368,5350,2185,1028,107
9468,8109,3285,1542,485
15011,13478,5473,2570,815
28860,36977,14081,3258,754
9279,8151,3294,1542,375
5684,5384,2187,1028,127
8409,8019,3276,1542,183
3296,2705,1095,514,315
25178,32017,9828,5715,278
19165,18901,7668,3598,451
5657,5350,2185,1028,132
8455,8109,3285,1542,188
14463,13478,5473,2570,526
32438,36977,14081,3258,2416
8712,8151,3294,1542,229
5858,5384,2187,1028,167
8255,8019,3276,1542,192
2997,2705,1095,514,62
24871,32017,9828,5715,281
19672,18901,7668,3598,447
5648,5350,2185,1028,132
8417,8109,3285,1542,204
14044,13478,5473,2570,314
28986,36977,14081,3258,985
8513,8151,3294,1542,256
5706,5384,2187,1028,147
8487,8019,3276,1542,477
2917,2705,1095,514,85
25278,32017,9828,5715,273
16775,16229,6575,3084,587
8122,8022,3278,1542,184
5363,5367,2186,1028,115
16889,16220,6572,3084,417
27955,36977,14081,3258,702
8493,8151,3294,1542,204
5570,5384,2187,1028,124
8223,8019,3276,1542,206
2962,2705,1095,514,81
24721,32017,9828,5715,261
16310,16229,6575,3084,381
7964,8022,3278,1542,191
6453,5367,2186,1028,183
16314,16220,6572,3084,440
32390,37039,14098,3266,781
8670,8151,3294,1542,284
5598,5384,2187,1028,154
8450,8019,3276,1542,197
2841,2705,1095,514,77
25416,32017,9828,5715,242
16582,16229,6575,3084,354
8227,8022,3278,1542,169
5569,5367,2186,1028,123
16640,16220,6572,3084,427
33292,36977,14081,3258,662
8747,8151,3294,1542,186
5532,5384,2187,1028,115
8871,8019,3276,1542,251
3174,2705,1095,514,235
24748,32017,9828,5715,237
16498,16229,6575,3084,329
8090,8022,3278,1542,184
2647,2688,1093,514,43
19024,18899,7665,3598,585
33259,36977,14081,3258,2092
8622,8151,3294,1542,199
5492,5384,2187,1028,99
8267,8019,3276,1542,170
0,0,0,0,0
27672,34722,10923,6229,263
16240,16229,6575,3084,310
6819,5335,2185,1028,712
5619,5375,2186,1028,283
17121,16211,6572,3084,814
36644,39665,15174,3772,3948
8527,8151,3294,1542,159
2694,2688,1093,514,58
10833,10715,4370,2056,223
0,0,0,0,0
24670,32023,9827,5715,209
19232,18928,7671,3598,403
5197,5335,2185,1028,126
5702,5375,2186,1028,132
16680,16211,6572,3084,533
38547,39665,15174,3772,2912
5547,5470,2200,1028,151
5408,5369,2187,1028,106
8512,8037,3278,1542,183
2703,2678,1092,514,59
26811,32024,9830,5715,297
19294,18928,7671,3598,410
5591,5335,2185,1028,118
5582,5375,2186,1028,92
16844,16211,6572,3084,380
34727,39665,15174,3772,1580
5902,5470,2200,1028,126
5653,5369,2187,1028,109
8449,8037,3278,1542,166
2840,2678,1092,514,61
25562,32023,9827,5715,366
19912,18928,7671,3598,455
5607,5335,2185,1028,103
5598,5375,2186,1028,101
17706,16211,6572,3084,384
32451,39727,15191,3780,1116
5863,5470,2200,1028,125
5652,5369,2187,1028,102
8448,8037,3278,1542,177
2810,2678,1092,514,70
25162,32023,9827,5715,238
19616,18928,7671,3598,414
5634,5335,2185,1028,153
5745,5375,2186,1028,146
16974,16211,6572,3084,366
31791,39665,15174,3772,750
5947,5470,2200,1028,128
5682,5369,2187,1028,107
8618,8037,3278,1542,177
2832,2678,1092,514,111
25328,32023,9827,5715,390
19867,18928,7671,3598,417
5490,5335,2185,1028,114
6089,5375,2186,1028,193
17218,16211,6572,3084,350
37550,39665,15174,3772,2697
5799,5470,2200,1028,100
5629,5369,2187,1028,100
8304,8037,3278,1542,165
2761,2678,1092,514,61
25218,32023,9827,5715,224
16538,16238,6576,3084,326
8824,8025,3280,1542,197
2881,2687,1093,514,53
16633,16184,6569,3084,338
35035,42380,16270,4286,1028
5697,5470,2200,1028,100
5696,5369,2187,1028,117
8243,8037,3278,1542,216
2683,2678,1092,514,61
22168,29336,8734,5201,161
16558,16246,6576,3084,370
10963,10704,4373,2056,224
2818,2687,1093,514,55
16471,16184,6569,3084,352
33102,42380,16270,4286,361
5473,5470,2200,1028,120
5533,5369,2187,1028,128
8329,8037,3278,1542,208
3101,2678,1092,514,55
22415,29336,8734,5201,142
17180,16246,6576,3084,545
11000,10704,4373,2056,229
2927,2687,1093,514,51
13953,13496,5475,2570,268
36001,45068,17364,4800,777
5744,5470,2200,1028,131
5565,5369,2187,1028,101
8408,8037,3278,1542,211
3014,2678,1092,514,49
22405,29336,8734,5201,155
16603,16246,6576,3084,347
10932,10704,4373,2056,221
2665,2687,1093,514,55
15305,13496,5475,2570,336
38374,45130,17381,4808,810
6050,5470,2200,1028,137
5885,5369,2187,1028,309
8305,8037,3278,1542,143
2714,2678,1092,514,59
22420,29336,8734,5201,162
16596,16246,6576,3084,328
11106,10704,4373,2056,231
2801,2687,1093,514,70
14456,13496,5475,2570,534
36784,45068,17364,4800,1393
5771,5470,2200,1028,149
5696,5369,2187,1028,99
8961,8037,3278,1542,230
2843,2678,1092,514,77
22362,29336,8734,5201,200
16671,16246,6576,3084,327
11044,10704,4373,2056,240
2802,2687,1093,514,50
14056,13496,5475,2570,265
36476,45068,17364,4800,735
6041,5470,2200,1028,154
5854,5369,2187,1028,123
8344,8037,3278,1542,163
2776,2678,1092,514,60
22438,29336,8734,5201,178
16687,16246,6576,3084,335
11154,10704,4373,2056,213
2953,2687,1093,514,77
14209,13496,5475,2570,259
33523,42407,16274,4286,1008
5631,5459,2197,1028,114
8362,8041,3280,1542,158
8224,8037,3278,1542,164
2791,2678,1092,514,68
22244,29336,8734,5201,193
16871,16246,6576,3084,369
10989,10704,4373,2056,238
6182,2687,1093,514,1752
27702,13496,5475,2570,5394
42365,42407,16274,4286,6190
6266,5459,2197,1028,142
6600,5353,2187,1028,655
11599,10725,4371,2056,568
2880,2678,1092,514,65
23413,29336,8734,5201,616
15021,13451,5471,2570,861
14241,13499,5478,2570,397
2789,2687,1093,514,47
11572,10824,4382,2056,255
38609,45079,17367,4800,2399
5652,5459,2197,1028,110
5707,5353,2187,1028,149
11304,10725,4371,2056,286
2779,2678,1092,514,61
22673,29336,8734,5201,178
14131,13451,5471,2570,285
13749,13499,5478,2570,512
2824,2687,1093,514,52
11473,10824,4382,2056,291
35734,45136,17384,4808,472
5786,5459,2197,1028,126
5722,5353,2187,1028,102
11114,10725,4371,2056,251
3808,2678,1092,514,452
23181,29336,8734,5201,533
13897,13451,5471,2570,534
11050,10836,4386,2056,247
5572,5350,2185,1028,99
11606,10824,4382,2056,444
38121,45079,17367,4800,1402
6281,5459,2197,1028,298
5522,5353,2187,1028,141
11337,10725,4371,2056,302
2683,2678,1092,514,61
22303,29336,8734,5201,157
14250,13451,5471,2570,297
10911,10836,4386,2056,228
6137,5350,2185,1028,183
8542,8109,3285,1542,190
40436,47794,18464,5314,1269
5861,5459,2197,1028,132
5819,5353,2187,1028,126
11279,10725,4371,2056,448
2721,2678,1092,514,60
22096,29336,8734,5201,154
13780,13451,5471,2570,293
11202,10836,4386,2056,250
5773,5350,2185,1028,124
8470,8109,3285,1542,469
40604,47794,18464,5314,1876
5752,5459,2197,1028,108
5677,5353,2187,1028,107
11568,10726,4377,2056,272
4457,2678,1092,514,66
22574,29336,8734,5201,377
14013,13451,5471,2570,337
11050,10836,4386,2056,232
6075,5350,2185,1028,102
8275,8109,3285,1542,243
39312,47794,18464,5314,1231
5841,5459,2197,1028,119
5799,5353,2187,1028,104
5784,5384,2187,1028,128
8208,8019,3276,1542,176
20033,26673,7642,4687,323
17013,16114,6563,3084,368
11230,10836,4386,2056,222
5569,5350,2185,1028,108
8468,8109,3285,1542,161
40461,47794,18464,5314,1938
5504,5459,2197,1028,108
5452,5353,2187,1028,112
5452,5384,2187,1028,104
8047,8019,3276,1542,159
19437,26673,7642,4687,93
18528,16114,6563,3084,943
10975,10836,4386,2056,235
5874,5350,2185,1028,121
8594,8109,3285,1542,499
41517,47856,18481,5322,1359
5915,5459,2197,1028,107
5916,5353,2187,1028,142
6281,5384,2187,1028,385
8299,8019,3276,1542,244
19414,26673,7642,4687,104
17085,16114,6563,3084,381
11206,10836,4386,2056,232
5540,5350,2185,1028,120
8513,8109,3285,1542,207
43577,47794,18464,5314,3807
2785,2661,1090,514,56
8499,8151,3294,1542,170
5622,5384,2187,1028,127
9451,8019,3276,1542,606
19261,26673,7642,4687,92
16842,16114,6563,3084,388
11687,10836,4386,2056,425
9885,5350,2185,1028,2664
9483,8109,3285,1542,1189
42682,47794,18464,5314,5648
2775,2661,1090,514,50
8797,8151,3294,1542,177
5739,5384,2187,1028,131
8287,8019,3276,1542,164
19451,26673,7642,4687,116
11574,10755,4377,2056,277
16683,16195,6572,3084,579
5780,5350,2185,1028,126
8319,8109,3285,1542,190
40806,47794,18464,5314,1901
2598,2661,1090,514,59
8211,8151,3294,1542,184
5465,5384,2187,1028,131
8048,8019,3276,1542,193
19527,26673,7642,4687,351
11433,10755,4377,2056,287
16553,16195,6572,3084,376
6168,5350,2185,1028,157
8520,8109,3285,1542,238
40558,47794,18464,5314,1332
2737,2661,1090,514,51
8938,8151,3294,1542,175
6063,5384,2187,1028,369
8146,8019,3276,1542,199
2755,2705,1095,514,58
24713,32017,9828,5715,214
19090,18901,7668,3598,384
5313,5350,2185,1028,91
8458,8109,3285,1542,190
40553,47794,18464,5314,1473
2646,2661,1090,514,59
8102,8151,3294,1542,198
5871,5384,2187,1028,130
7868,8019,3276,1542,188
2683,2705,1095,514,65
24943,32017,9828,5715,230
19703,18901,7668,3598,663
5822,5350,2185,1028,104
8190,8109,3285,1542,159
42814,47856,18481,5322,914
2612,2661,1090,514,59
9032,8151,3294,1542,429
5903,5384,2187,1028,311
8541,8019,3276,1542,182
2816,2705,1095,514,82
25095,32017,9828,5715,209
19631,18901,7668,3598,600
5596,5350,2185,1028,129
11691,9718,3755,1792,204
39053,46185,17994,5064,984
2713,2661,1090,514,55
8301,8151,3294,1542,150
5515,5384,2187,1028,100
8218,8019,3276,1542,175
2746,2705,1095,514,55
24854,32017,9828,5715,248
16130,16229,6575,3084,664
9220,8022,3278,1542,424
9580,6976,2656,1278,406
42318,48927,19093,5578,874
2887,2661,1090,514,67
9272,8151,3294,1542,237
5817,5384,2187,1028,389
8132,8019,3276,1542,192
2836,2705,1095,514,60
24868,32017,9828,5715,249
17285,16229,6575,3084,776
8884,8022,3278,1542,274
9432,6976,2656,1278,482
39669,48927,19093,5578,1090
2736,2661,1090,514,55
8625,8151,3294,1542,156
5386,5384,2187,1028,122
8131,8019,3276,1542,213
3017,2705,1095,514,225
25072,32017,9828,5715,228
16507,16229,6575,3084,361
8799,8022,3278,1542,302
9771,6976,2656,1278,411
41642,48927,19093,5578,1251
2829,2661,1090,514,70
9192,8151,3294,1542,230
5871,5384,2187,1028,126
8402,8019,3276,1542,193
3083,2705,1095,514,264
25193,32017,9828,5715,222
16994,16229,6575,3084,511
8509,8022,3278,1542,198
9210,6976,2656,1278,359
39633,48927,19093,5578,1244
2800,2661,1090,514,52
8474,8151,3294,1542,180
5676,5384,2187,1028,104
8408,8019,3276,1542,171
3122,2705,1095,514,86
25581,32017,9828,5715,263
16514,16229,6575,3084,365
9143,8022,3278,1542,209
31870,39745,15194,3780,1001
16887,16220,6572,3084,345
2790,2661,1090,514,52
8529,8151,3294,1542,192
5787,5384,2187,1028,123
8551,8019,3276,1542,214
2871,2705,1095,514,71
24659,32017,9828,5715,294
16425,16229,6575,3084,335
8221,8022,3278,1542,189
31783,39683,15177,3772,1172
17522,16220,6572,3084,436
2645,2661,1090,514,66
8304,8151,3294,1542,363
5433,5384,2187,1028,140
8015,8019,3276,1542,185
2815,2705,1095,514,75
25114,32017,9828,5715,253
16567,16229,6575,3084,509
8160,8022,3278,1542,188
5715,4297,1563,764,112
41611,51606,20186,6092,955
2675,2661,1090,514,48
9005,8151,3294,1542,351
5750,5384,2187,1028,170
8624,8019,3276,1542,361
0,0,0,0,0
28244,34722,10923,6229,458
16518,16229,6575,3084,375
5668,5335,2185,1028,109
8996,6984,2656,1278,396
39959,48918,19093,5578,1594
5546,5349,2183,1028,147
8837,8151,3294,1542,212
5699,5384,2187,1028,135
8370,8019,3276,1542,167
0,0,0,0,0
25200,32023,9827,5715,193
19544,18928,7671,3598,432
6730,5335,2185,1028,503
9229,6984,2656,1278,456
39291,48918,19093,5578,634
5253,5349,2183,1028,112
8702,8151,3294,1542,179
2944,2688,1093,514,71
11125,10715,4370,2056,235
0,0,0,0,0
24894,32023,9827,5715,216
19076,18928,7671,3598,407
5590,5335,2185,1028,116
9294,6984,2656,1278,368
39032,48918,19093,5578,906
5258,5349,2183,1028,109
5459,5470,2200,1028,105
5537,5369,2187,1028,104
8265,8037,3278,1542,153
2672,2678,1092,514,59
25047,32023,9827,5715,221
19240,18928,7671,3598,394
5461,5335,2185,1028,112
8556,7046,2673,1286,160
38466,48918,19093,5578,630
5260,5349,2183,1028,108
5617,5470,2200,1028,100
5716,5369,2187,1028,107
8360,8037,3278,1542,168
3210,2678,1092,514,76
24393,32023,9827,5715,263
19641,18928,7671,3598,641
5298,5335,2185,1028,132
31018,39691,15177,3772,1172
17924,16211,6572,3084,407
5291,5349,2183,1028,112
5434,5470,2200,1028,106
6010,5369,2187,1028,157
8557,8037,3278,1542,160
2705,2678,1092,514,63
25143,32023,9827,5715,415
19641,18928,7671,3598,427
5792,5335,2185,1028,129
30945,39691,15177,3772,726
17447,16211,6572,3084,438
5667,5349,2183,1028,159
5808,5470,2200,1028,102
5761,5369,2187,1028,120
8188,8037,3278,1542,183
2669,2678,1092,514,56
24531,32023,9827,5715,278
19034,18928,7671,3598,408
5340,5335,2185,1028,116
31095,39691,15177,3772,556
16965,16211,6572,3084,373
5869,5349,2183,1028,144
5505,5470,2200,1028,116
5418,5369,2187,1028,98
8234,8037,3278,1542,201
2649,2678,1092,514,70
24733,32023,9827,5715,234
19384,18928,7671,3598,436
5409,5335,2185,1028,130
29842,39691,15177,3772,376
16730,16211,6572,3084,368
5451,5349,2183,1028,122
5678,5470,2200,1028,123
5556,5369,2187,1028,146
8467,8037,3278,1542,185
2713,2678,1092,514,65
25622,32023,9827,5715,588
16607,16238,6576,3084,552
8392,8025,3280,1542,198
30462,39691,15177,3772,877
16515,16211,6572,3084,376
5429,5349,2183,1028,119
5508,5470,2200,1028,111
5680,5369,2187,1028,127
7977,8037,3278,1542,206
2689,2678,1092,514,59
24527,32023,9827,5715,267
16994,16238,6576,3084,413
8169,8025,3280,1542,166
30611,39748,15194,3780,546
17146,16211,6572,3084,362
5702,5349,2183,1028,120
5697,5470,2200,1028,101
5497,5369,2187,1028,113
8179,8037,3278,1542,177
2701,2678,1092,514,60
25544,32023,9827,5715,250
20666,16238,6576,3084,2532
10491,8025,3280,1542,1655
8716,4296,1563,764,612
48154,48891,19090,5578,7056
14064,8064,3279,1542,2209
10346,5470,2200,1028,1590
10324,5369,2187,1028,1512
13480,8037,3278,1542,1340
5397,2678,1092,514,705
27785,29336,8734,5201,1655
26241,16246,6576,3084,4323
15395,10704,4373,2056,2115
9834,4296,1563,764,2032
52416,48891,19090,5578,9519
12911,8064,3279,1542,2743
7197,5470,2200,1028,1113
6291,5369,2187,1028,635
9346,8037,3278,1542,960
2979,2678,1092,514,231
23498,29336,8734,5201,806
20454,16247,6580,3084,2204
12428,10704,4373,2056,1296
6526,4296,1563,764,309
38341,46203,17996,5064,3772
11107,10752,4373,2056,218
6313,5470,2200,1028,472
5554,5369,2187,1028,116
8361,8037,3278,1542,162
2736,2678,1092,514,61
22324,29336,8734,5201,165
17099,16246,6576,3084,328
12023,10704,4373,2056,420
6598,4296,1563,764,307
36757,46203,17996,5064,1883
11130,10752,4373,2056,227
5676,5470,2200,1028,99
5731,5369,2187,1028,102
8407,8037,3278,1542,189
2771,2678,1092,514,55
22461,29336,8734,5201,185
16769,16246,6576,3084,347
11057,10704,4373,2056,224
6249,4296,1563,764,87
36266,46203,17996,5064,1129
11277,10752,4373,2056,223
5708,5470,2200,1028,103
5670,5369,2187,1028,128
8292,8037,3278,1542,173
2747,2678,1092,514,50
22653,29336,8734,5201,175
16742,16246,6576,3084,343
11150,10704,4373,2056,229
6043,4362,1580,774,96
36771,46203,17996,5064,1416
11191,10752,4373,2056,243
5574,5470,2200,1028,106
5612,5369,2187,1028,134
8333,8037,3278,1542,162
2773,2678,1092,514,62
22480,29336,8734,5201,385
16791,16246,6576,3084,584
10969,10704,4373,2056,228
5982,4296,1563,764,94
36549,46203,17996,5064,775
11232,10752,4373,2056,251
5699,5470,2200,1028,121
5632,5369,2187,1028,136
8328,8037,3278,1542,148
6224,2678,1092,514,1930
23419,29336,8734,5201,877
19203,16246,6576,3084,2076
13947,10704,4373,2056,1342
6931,4296,1563,764,342
38542,46203,17996,5064,4525
8370,8091,3283,1542,165
9332,8131,3290,1542,418
5727,5369,2187,1028,137
8752,8037,3278,1542,186
2738,2678,1092,514,67
22629,29336,8734,5201,403
16407,16246,6576,3084,385
11869,10704,4373,2056,443
14432,4296,1563,764,4576
36719,46203,17996,5064,1452
8105,8091,3283,1542,181
5598,5459,2197,1028,97
5616,5353,2187,1028,125
11128,10725,4371,2056,216
6396,2678,1092,514,2210
23783,29336,8734,5201,1021
15610,13451,5471,2570,1656
14126,10836,4386,2056,1264
9809,6959,2655,1278,1041
35929,43531,16903,4550,4504
11131,10763,4376,2056,238
5629,5459,2197,1028,108
5759,5353,2187,1028,141
11160,10725,4371,2056,232
2593,2678,1092,514,59
22511,29336,8734,5201,380
