cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
241111512,72536434,2875798,77,220760328
240945775,72651258,2873254,77,220632055
240809348,72693233,2871556,79,220638936
241158295,72825695,2875322,78,221008410
238274674,71966778,2841478,76,218438771
240776528,72708329,2869335,78,220531541
241142181,72826811,2873974,77,220876689
240736903,72687900,2869077,77,220450905
240839571,72640855,2871174,80,220575684
240183653,72538964,2864136,76,219937120
240815174,72581446,2870476,77,220496305
241028839,72712545,2871812,77,220793002
240744865,72692644,2870882,78,220651983
240784193,72632100,2870859,78,220483098
238138047,71874181,2837950,78,218060466
240823156,72683219,2869678,77,220533495
239121512,72101516,2850253,76,218934948
240781095,72608187,2872146,76,220497205
240782054,72641338,2870372,79,220570485
241069097,72707772,2874202,81,220741047
240226843,72387417,2864062,77,220022478
240717393,72668928,2869498,76,220655353
240537675,72568202,2867639,80,220423779
240458076,72527078,2866434,81,220272843
237994131,71787840,2836296,77,218123937
240269421,72530669,2863449,82,220120378
240935268,72723271,2870692,76,220696633
240809808,72710995,2869865,77,220587429
238746576,72037892,2845754,78,218646816
240942025,72746459,2872650,78,220851389
240239827,72356945,2863326,81,219831265
238816004,72049269,2846432,75,218859229
240832177,72634177,2870510,77,220566797
240832589,72661209,2871397,79,220637910
238731324,72033924,2846460,78,218734830
240926611,72743483,2871603,76,220724004
240587247,72638863,2868818,76,220384112
239341133,72240287,2852890,79,219250759
238742226,72013061,2845769,76,218672453
240634320,72730774,2866611,79,220536883
240341511,70945483,2881241,82,218835720
238761587,72037179,2845165,77,218641566
240844412,72574533,2871109,77,220560961
240808262,72570100,2869614,80,220603068
236647975,71234527,2822471,77,216654898
240577258,72615763,2867636,79,220347026
240640295,72582439,2867805,77,220396179
241157005,72812737,2872357,78,220842192
240781033,72622459,2871684,81,220615883
240717681,72438009,2870184,77,220435742
240330397,71751639,2872033,81,219642239
240985152,72743762,2871027,77,220784902
241046267,72788743,2872910,77,220880918
240846799,72618584,2872390,78,220573747
238118200,71860662,2838868,78,218236231
241248037,72811676,2875787,79,220922000
240938238,72753290,2871705,78,220758750
240783656,72702222,2869973,78,220680214
238684372,72062847,2845393,78,218613343
240892688,72642764,2872316,77,220596731
240225635,72328827,2862340,76,219989597
241096490,72786419,2873596,81,220915236
240767166,72691253,2870388,78,220584698
240808483,72677789,2870198,81,220636158
238266251,71882086,2839435,78,218307368
240887470,72700207,2870294,78,220695327
240896637,72698596,2871192,80,220732103
239449551,72194349,2854074,78,219319380
240920196,72692457,2872217,79,220726969
240876650,72654823,2869362,77,220681408
240611113,72482897,2867298,78,220355515
240871544,72684398,2868641,81,220652335
240829392,72640160,2870821,77,220542757
241029489,72593715,2873518,78,220747777
238340638,71969451,2839725,76,218428491
240821767,72731362,2869541,75,220544570
240315000,72545610,2864498,82,220160176
240862598,72747173,2872265,78,220787724
238709101,72055903,2844382,76,218581209
240819208,72650359,2870515,77,220611167
240138538,72329235,2863740,77,219723205
240634377,72628778,2869084,76,220500628
240564127,72596233,2866383,78,220291537
240056737,72433453,2860307,82,219921062
238218392,71929392,2839870,76,218281001
240574034,72650142,2867013,77,220438839
240754341,72712948,2868950,82,220554938
240793941,72714022,2869121,77,220702861
240816427,72698637,2869432,77,220549974
241101080,72768439,2875030,79,220901257
240083481,72351612,2861442,79,219724541
240640558,72567682,2867205,77,220422974
240660350,72648995,2868443,78,220558086
240524982,72079215,2874630,78,220103714
238119917,71900159,2839993,78,218233070
240746060,72644005,2869006,77,220554268
240703539,72674384,2866529,77,220526303
240807558,72758115,2869821,76,220552583
241099441,72755139,2872103,75,220870099
240657519,72628877,2868959,80,220457553
240151451,72180814,2864289,77,219791501
240751578,72630879,2869172,78,220552342
240705221,72629899,2870048,78,220463221
241135966,72842962,2874969,79,220930450
238155406,71917054,2840042,76,218216050
240651849,72693729,2868997,77,220430512
240755595,72757557,2869879,76,220688845
240738425,72747420,2869480,76,220680213
241208447,72871203,2874404,78,221019552
240716250,72676833,2868399,77,220624151
240240873,72399756,2861402,80,220017333
240605478,72566721,2867913,78,220348643
240685426,72644004,2869261,76,220475152
241143673,72763075,2874754,79,220856669
238182223,71923936,2838827,74,218283259
240574225,72624754,2867044,80,220389565
240697970,72698657,2869024,76,220651376
240844228,72749993,2870166,79,220578550
241085489,72814845,2873051,77,220934934
240821004,72668742,2870461,77,220662823
240075492,72359549,2863231,81,219885524
240678380,72583523,2866462,77,220360517
240739256,72553329,2870379,77,220469446
241193950,72739701,2873145,79,220926448
238192999,71898547,2839736,77,218209898
240725744,72706656,2868770,80,220617180
240561706,72639075,2866418,76,220518245
240761525,72723395,2868850,77,220671164
241060162,72772003,2873711,78,220808233
240793769,72687714,2870630,78,220742105
240253333,72375514,2862416,80,220047563
240742053,72672865,2868273,78,220593167
240790967,72684707,2870499,75,220650662
240993868,72792897,2872605,78,220902383
238185509,71932621,2839530,78,218243494
240585279,72612968,2865879,79,220395326
