cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
241337390,136103410,3593485,85,84967962
241080902,135996274,3591884,78,84887604
241153868,136024007,3591555,79,84958927
240881477,135472685,3577397,87,84656235
241109303,136027150,3591380,80,84880048
240753115,135803144,3584552,79,84710256
238937707,134880553,3561808,79,84184817
238404560,134448658,3549469,79,83870122
240316232,135221339,3569782,78,84432695
238788683,134769976,3558185,76,84160567
240928059,136153119,3595477,81,84983563
241059783,136049982,3591847,80,84962744
238738791,134755809,3559254,79,84078261
241045492,136116895,3593450,82,84947571
240828961,135841522,3585020,79,84791897
238770044,134767682,3558324,77,84130366
240910455,135714174,3582408,79,84782274
238715802,134540855,3551971,80,84064066
240515937,135241115,3571147,80,84525118
240591757,135479319,3576480,78,84668240
240939450,135915302,3588654,83,84865450
238828050,134767465,3556468,81,84161781
240951374,135909381,3588742,82,84903001
241009655,135647804,3582498,83,84799708
238983307,134579796,3552448,81,84031085
240713577,135891974,3587087,81,84860418
241031498,135810676,3585274,87,84849682
238582401,132631856,3500914,80,82766451
240203090,135146211,3567833,83,84373147
241004410,135969267,3591075,83,84914772
238514796,134491138,3550587,80,84001215
240911852,136004520,3589547,79,84839173
240689355,135861336,3587729,77,84785118
240904752,135986256,3589082,79,84852554
241041732,136056539,3592816,86,84972152
241143441,136186490,3594560,80,84965133
240884872,135733673,3583156,78,84748708
238474716,134575575,3553124,79,84047634
238029497,133803334,3534013,81,83576255
240543715,135574086,3579286,78,84741394
240850539,136000490,3588656,79,84883841
238808089,134897960,3561739,81,84183060
241250481,136281800,3599244,80,85160093
241187914,136188102,3594888,81,85005106
238878641,134898750,3560692,78,84223564
238950495,134179457,3541616,78,83714387
239076067,134557309,3552792,80,84033712
238669303,134579116,3553554,79,84024500
240375824,135201031,3569806,78,84404939
241130761,136297688,3598784,82,85076923
238932480,134761389,3557167,82,84144466
241202091,136025619,3591826,80,84932502
240932642,135882039,3589164,79,84857806
241050929,136027770,3591542,81,84878455
241011449,136252862,3596881,80,85125879
241080477,136191667,3596896,82,85090352
240574225,135642409,3581009,81,84682140
238802632,134554185,3553442,83,84024678
237945994,133631811,3528149,82,83396953
238354426,134304098,3545696,78,83881408
240646477,135519288,3576912,80,84621060
238714936,134563175,3553465,79,84025274
241264524,135957939,3587756,83,84803975
241236510,136032688,3593221,83,84974389
240732071,135533320,3580507,81,84748381
240873139,135888642,3587374,79,84844803
238587214,134544835,3552585,80,83982190
239291165,134756727,3556626,81,84055809
238320198,133860751,3533296,78,83588542
238524776,134463579,3548909,78,83901950
238870139,134775296,3558342,81,84138424
238918144,134728498,3557396,81,84074951
238655130,134538654,3551396,80,83935733
239018280,134952225,3564521,78,84230931
239021721,134899897,3561148,83,84129461
238986820,134850111,3560314,80,84319372
236412407,133167338,3516591,79,83175383
239083076,134854811,3560103,79,84198953
238160831,133801505,3533518,78,83586635
239042960,134877794,3561434,82,84215651
239912265,135083480,3566535,78,84395401
238937873,134855505,3559330,79,84173776
238993182,134881794,3560066,81,84221542
238732403,134638939,3554752,80,84162874
238919153,134962176,3562041,81,84276921
238518565,134417134,3548977,85,83935149
238791264,134680789,3555831,81,84080585
238889855,134955511,3563462,80,84221709
240583296,135361906,3573235,79,84499082
238880763,134710708,3556862,81,84109453
240923103,135920769,3589355,77,84884248
238983476,134727010,3557587,81,84122535
238991156,134684044,3556313,84,84058723
239004850,134721492,3556863,76,84154503
238967889,134868122,3562260,81,84198614
238920653,134278471,3546292,84,83753692
236336691,132464692,3498131,82,82797238
241032316,135385481,3574241,78,84552237
238423292,133972284,3535116,80,83632322
239114531,134882568,3562313,80,84208902
238620252,134216503,3543641,78,83822450
