cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
5315179382,9715016329,83030,2433133,16673,52358,720752
5322430750,9685142762,79912,2444949,16712,52323,720356
5359900491,9779354444,81297,2426715,16552,52347,728671
5327603347,9717843929,78440,2441616,16675,52109,716884
5328099764,9711718189,79299,2446459,16723,52376,723391
5334347412,9714651025,83758,2419008,16671,52342,719340
5245624323,9570017977,101093,2462099,16579,51743,765030
5376274053,9767261941,78971,2417103,16682,52355,721962
5327480127,9737099725,82169,2425133,16705,52395,717371
5320940455,9685333793,81572,2461770,16752,52140,732344
5287352593,9694368624,85796,2439802,16855,52349,700789
5320448060,9720408658,84561,2480000,16834,52448,727110
3850485950,6961941522,68112,1760976,11859,37205,568931
667074057,1210661258,18491,313493,2099,6547,102974
525986152,814266443,105767014,20720918,2158840,513741,41984217
342216017,345954178,270991473,37114342,4507166,681729,99007569
331991639,296102319,300405217,34488718,4259659,581828,105396377
333022417,273223187,334807384,36730623,4142649,554511,121987011
341952734,267274813,356226120,37135725,4062160,546042,134438103
1544907448,413341474,2232145527,33201753,27760292,435531,724893346
5415434085,925661763,8132301844,15082859,102103051,157720,2571352167
5381885556,936583998,8240829802,14672190,103751890,127740,2592983838
5406172278,939447045,8251864954,14237813,103673268,124725,2630680415
5418963681,946293725,8315704302,14376562,104198516,128677,2641323566
5397023361,945669406,8327074565,14381635,104658847,131102,2621706636
5369280559,945969482,8324956762,14533763,104867192,143190,2628104323
5418811470,949734989,8324507934,14575463,104316817,136208,2658608277
5413549937,949710873,8341224884,14377126,104633711,134484,2635968253
5383801665,946304032,8347336461,14121500,104925684,111385,2626390619
5412079973,948278716,8330889109,14937332,104998354,155005,2642589482
5420062837,948521336,8326193432,14607883,104653306,147672,2663526122
5411009573,953290785,8379985945,14583125,105033877,135804,2640519591
5384084257,950896953,8349914401,14607332,105471653,138971,2636913910
5391927224,949437234,8354010345,14357102,105113617,124171,2651969186
3278834783,666928732,5712040349,10373675,71220898,108720,1821529387
3788354028,1265947527,2262130924,4155589,28061610,45988,743047447
5442696315,2030409091,62920905,15357,533616,3478,41051460
5487841125,2031850273,59947380,15644,514066,3550,40147609
4432862683,1793810034,48335015,1224921,457334,33032,30387551
5168973546,218956739,2111865217,3214231,36377168,87857,706098268
