cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
342640257,313068377,445066888,6617,8215927,190,140864028
342205635,312856640,447216224,3911,8149694,179,140551773
339399585,313616186,447438382,3619,8290620,183,134728967
328374833,307105552,446601176,4454,8279710,184,133547312
340774473,312359207,437261607,3506,8294734,184,140108731
342608159,313628173,447331301,6359,8139513,193,140983872
341922871,312844718,446338352,5228,8241142,180,139115597
335197517,313987079,447914049,4589,8301624,185,134017748
331400088,306872011,444868832,4400,8300096,182,135520366
342573846,313747568,440371109,3307,8298892,180,141057696
342551492,313820603,447650192,3810,8107255,183,141154174
342146746,312112170,445171875,4298,8259966,186,136533061
330803740,312017286,447840630,3395,8298472,181,133953374
335284437,308182117,439716897,6582,8293827,188,137384776
342440650,313327707,444654679,3970,8245302,186,140860287
347692921,316956671,452341858,4624,8240414,182,142110756
334823768,314047290,448119908,4360,8301875,184,133604664
332671121,306779657,443617922,5791,8299307,192,136028922
342923618,314353928,442513140,6068,8313501,186,141326473
342629221,314020132,448039319,6367,8117693,191,141242893
342956902,314224813,448119004,5258,8306103,183,136736872
328415499,309958687,446870365,4716,8282374,186,133657106
337572505,310101871,438290247,7048,8303929,189,138642110
342249612,313320843,446785341,5249,8204138,186,140820152
342754536,314095212,447864522,5211,8203117,181,141306201
338195894,313479425,447128172,6062,8287594,190,134033030
328057212,306093354,447082241,3662,8285947,182,133525654
342846624,313941855,437958032,3652,8306291,184,141209263
342722005,314098594,448076600,4084,8117140,182,141284464
342800431,314110044,447995268,4970,8302507,178,138775203
333058168,313909860,448249466,6398,8306416,186,134163054
333271835,306403356,441296790,6958,8299532,191,136315486
342842841,313887130,443187677,5983,8288054,185,141132436
342512169,313457527,447361780,5762,8119838,188,140998917
342016646,313882817,447728246,6117,8300478,183,136137218
328577904,309777611,447860589,4931,8298277,187,133983852
338134299,309988893,436454551,7454,8290310,192,138623300
342877865,314071654,447925207,4881,8194144,184,141228037
342628698,314049270,447908933,5692,8225645,182,140833169
337339378,314029822,447845832,5234,8299765,186,134037639
329416018,306655234,447190829,4048,8298098,182,134396570
342157087,312618064,436632099,3306,8281148,183,140377380
342692633,313724875,447609160,7405,8107212,189,141087206
342463182,313120804,446680337,6589,8276435,185,137991019
332021996,312338390,446814391,6011,8277087,185,133593420
334369971,307597528,441595207,5246,8298547,188,136936771
342272939,313239462,442831372,4291,8274890,184,140712771
342941784,314277301,448371907,5293,8143471,184,141372302
341470323,313401685,446919373,4094,8293635,183,135471745
328650913,309386688,448507824,4616,8312262,181,134109760
340149597,312077113,438149407,6663,8305284,189,139889287
342384220,312957907,446413654,5376,8148846,187,140662365
342878115,313891614,447840179,3950,8257140,180,139976353
335169873,314094707,447815080,5178,8300287,187,133730628
332221066,306546696,443661420,3660,8292723,183,135710714
342769589,313960012,441826570,5045,8308407,185,141197378
341956673,312940469,446443923,4590,8085160,184,140684798
342692269,313979146,447933121,2432,8302475,177,137067278
329844297,311645896,448632280,6096,8313902,192,134191247
336814393,309655881,439340929,5576,8308754,187,138261760
342610061,313893591,446604984,4789,8228009,185,141057540
342254162,313414753,447023820,4825,8171231,184,140905654
339099438,314296492,448254292,8135,8307757,191,134700694
328304020,305234270,444797406,4042,8239465,181,132755696
341429770,312493608,437069184,5882,8286814,190,140357545
343742182,314333567,448180222,4045,8123535,188,141490992
342923768,313593391,447519907,3984,8292005,179,138215518
332405576,313466420,448171579,6815,8305241,188,134170780
335173389,308370646,442188174,6559,8324108,190,137470502
343417133,314413648,445620253,5884,8262415,185,141550396
342164129,313316073,447147475,2431,8151174,177,140854112
340077994,314059408,447921893,3279,8301114,181,135245653
328576795,307780180,448406249,6156,8309405,187,133972970
341360889,312524659,436547249,4332,8286583,183,140380844
343522618,314453106,448573470,6078,8124031,192,141597450
342216651,313428579,447186215,2791,8285915,179,138533045
333370288,313565861,447562757,3637,8292438,183,133940272
334164906,307306536,442601512,4824,8314468,186,136743062
343342070,314106419,444075892,6710,8278117,193,141269239
343594076,314543674,448722941,3149,8160746,180,141587418
339791078,312988759,446500928,2459,8272678,176,135084923
328667068,308104974,447167421,5185,8280335,182,133848286
340164833,311935712,437418025,4023,8296758,188,139831920
342475742,313064996,446459265,5400,8135796,188,140682432
342560571,313640893,447407884,3912,8242859,179,139928031
335218679,313216945,446929076,5326,8282001,188,133988282
330808765,306379375,445220045,6381,8291715,188,134992565
340785434,310097488,431070361,6721,8147218,193,139124048
342771948,314648964,448910039,7407,8130185,192,141508019
342897438,315097296,449432703,5539,8328730,181,137621775
329688045,311568031,448027054,5177,8298419,186,134383853
336383759,310019992,440891470,5094,8324465,183,138298368
343357094,315452023,448245540,5602,8266812,185,141966076
342424667,314527584,448702080,6125,8202288,183,141323886
339178010,314803871,449112397,3690,8322073,183,135037144
