cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
342171529,54041373,134098,234223573,586,1901377,84019725
330615624,53985084,132972,234294063,558,1928592,82788471
334753009,53166171,130470,233741572,573,1923053,83815971
341925268,53945921,134016,228945184,558,1927854,85536790
342080398,53861353,133484,233417057,580,1903307,85715359
342123649,54082475,135297,234019304,628,1908801,83546648
329028848,53595150,131026,233679625,567,1927983,82269332
335664758,53134426,131196,233194235,599,1917248,84124073
341700574,53046564,135557,224312499,537,1891694,84643948
342054807,53632760,135807,232113468,572,1884987,85417237
340556530,54006842,133550,234057081,555,1913938,83174333
328418647,53458194,134234,234273131,602,1927472,82316991
337569495,53322878,130786,233564361,675,1920151,84464837
341984504,54003093,161763,229588989,521,1928938,86051114
341910140,53878051,134936,233435107,584,1886241,85754729
338454907,54137940,131907,234657918,590,1928437,82847031
328564953,53014020,132310,233644230,558,1926995,81789695
339745408,53685981,131428,232872037,581,1923193,85365711
341925292,53972281,134121,230144351,588,1923038,85838389
341865638,53405596,133788,231943264,583,1868334,85096882
336800135,54115581,133847,234395337,614,1931347,82398242
328661990,52711282,131688,233257626,544,1919825,82100520
341492286,53895691,128519,231663438,577,1926526,85528605
342221941,54046357,133629,231411668,539,1928570,85826794
341692779,53921620,132300,233469212,659,1886203,85229305
335008592,54273921,132820,234422911,573,1929713,82810060
330351918,52786385,131577,233750634,631,1921172,82482825
341204803,53789650,131577,230638348,568,1920376,85601516
341919601,53836552,135371,232058342,622,1920495,85473464
342238775,54125639,133709,234815272,557,1897866,84632561
332551529,54168374,132299,234434852,617,1930817,82357632
332927960,52884603,131479,234001934,595,1928678,83204919
341625292,53937914,131854,229005600,692,1923617,85806790
342130571,53950912,132921,233467858,611,1912294,85847039
342203144,53866718,136426,233801891,575,1900770,83418006
330056646,53830024,133063,233968413,566,1927629,82610388
335891766,53179068,131144,234039861,574,1928270,83898367
341690430,53814657,132747,229186293,539,1920761,85401163
342117631,54090996,134618,233670292,570,1897703,86218959
340507999,53899534,135265,233756264,587,1913259,82711158
328560920,53509233,133821,234359848,614,1931022,82385777
338458893,53552742,131240,233609200,583,1926996,84865877
341392070,53851946,140931,229061101,599,1924484,85388240
342260875,54107908,133442,234823821,598,1893385,86308545
338365782,54090721,132765,233814532,569,1924252,82435966
328496333,53041534,133868,233617092,545,1921906,82139031
339710041,53618287,134565,232311932,549,1927113,84994981
341476471,53791014,133446,229937312,513,1922398,85317513
342016032,53998755,135003,233326810,589,1886568,85484297
336972877,54124525,135014,234451580,612,1931745,82686069
328562190,53161835,134186,234725989,536,1938325,82427575
341868527,54060677,128125,232658181,569,1927802,85845981
341472716,53977567,135571,231205033,548,1929062,85776694
341886805,53955283,136867,234228760,564,1889089,85077664
335107543,54066280,133428,234037729,683,1929487,82294747
330102311,53080061,132306,234946704,588,1933363,82891715
342093453,53867761,131492,230894394,582,1921711,85803647
341412691,53834683,131543,231951548,558,1917650,85446033
342494001,54147519,136778,234079053,595,1893493,84729812
332844357,54069998,132155,234002096,578,1927294,82446003
332895489,53054071,130418,234727250,664,1933012,83446447
342261804,54082105,133294,229867366,551,1929944,86293730
341349289,53902512,135362,232859365,593,1910231,85573925
342094402,53798764,134657,233389938,558,1898993,83525152
330315660,53799723,129914,234464736,559,1928427,82208007
334939919,53175936,131324,234030335,616,1927452,84067184
341421224,53727131,131927,227760597,546,1918544,85391073
341621997,53625447,135697,232212706,588,1894256,85138259
341833039,53776876,133576,232742112,604,1899984,83064675
328580529,53595143,132945,234364130,534,1929086,82132066
336616714,52758584,132477,230891618,600,1905403,83584009
341731461,53523565,134893,227618219,537,1910130,85364879
341282177,53698992,133721,232568546,567,1893800,85390514
340621592,54001906,133750,233606923,565,1916550,82964882
328584077,53476237,133638,233951295,636,1927064,82486125
337473717,53522162,129142,233246552,572,1922645,84793266
341620180,53935834,134209,228796956,558,1926096,85719904
341123923,53695268,133751,232379929,589,1888954,85157313
340057906,54068889,136061,233534194,589,1913931,83080938
328514844,53380812,132459,233955882,582,1927491,82227544
337943635,53340951,128974,233092727,557,1921016,84392799
341875003,53722224,131184,228103856,535,1917495,85831884
341548449,53451165,132474,232442740,585,1876597,84793706
338867142,53763249,132156,232731553,598,1914705,82229248
328520470,53033064,134611,233188201,544,1924971,81812836
340300426,53871361,127416,232801771,586,1928705,85499122
342038675,53603495,133912,229317555,558,1914695,85092944
341401056,53631581,134078,232569479,616,1880712,85020017
336344533,54001337,133806,233350073,567,1919725,82261387
328746594,52850989,133231,234261107,568,1925192,82081969
342041054,53977300,127887,231708726,582,1927964,85779797
341996001,53871024,131416,230682421,524,1922787,85777240
341223299,53636345,132135,232399011,619,1881312,84526074
334962722,53908286,135061,233180018,619,1918405,82156146
330313041,52910240,130314,233332376,551,1920911,82659920
342159277,54026028,130196,230872667,606,1924705,85998659
341936017,53821081,136031,231520650,574,1919035,85727330
341561761,53818366,134511,232912151,568,1888707,84180459
333080304,53957699,134506,233214782,563,1922069,82194794
332240845,52669318,129597,232848348,587,1921188,82586480
342124991,53907927,131033,229713252,576,1922818,85710837
341909242,53820050,139107,232636237,561,1914033,85720033
341427286,53823036,133146,232875944,555,1894414,83833100
330998075,53698663,133383,233222192,595,1918302,81834923
334117235,52881793,130383,232964324,602,1919846,83379234
341926861,53834909,134718,228790169,534,1924833,85554669
341691205,53737208,131008,232982447,586,1901904,85325559
341413897,53729654,131327,232493156,573,1897643,82968431
328786607,53442939,140914,231744803,607,1913913,81849549
335660150,53064806,130163,233276668,567,1920628,83907130
341992777,53860322,135244,228534213,530,1924861,85567664
341891328,53895732,134704,233311858,573,1897366,85915019
340878737,53762462,135153,232519410,581,1904352,83073056
328520856,53279976,133090,233047485,542,1920381,82012859
337145433,53435674,130473,234297360,568,1926942,84644526
341984200,54015104,132731,229106079,524,1924288,85832858
341986116,53746281,138238,232922938,593,1887338,85572232
339169858,53607152,135209,232512943,593,1907038,82391679
328463551,53107874,133657,232515833,555,1915427,81841162
338760007,53676847,128315,233943395,617,1926944,85104192
342011825,53936497,131417,229352176,562,1923848,85605297
341798749,53912590,134818,233245247,630,1887032,85773564
337610579,53813964,131976,233251642,590,1920345,82352845
328507547,53048871,135840,232731037,558,1916701,82207749
325413805,52754806,132328,227868386,566,1897761,83434926
341945694,53892731,132521,229210021,561,1927218,85489860
341640286,53853346,136221,232552558,794,1880607,85499535
336759531,53935197,134326,232945026,658,1923263,82182634
328629086,52995992,132057,232374845,581,1920434,81974713
340867257,53873159,130976,232067085,601,1925477,85220279
336466316,53703610,132230,227977770,553,1925395,84681337
341786678,53847461,131104,233043068,577,1883271,85208609
335753996,53867459,133574,232864237,589,1921945,82041501
330443473,52909342,134059,233865201,616,1926814,82697519
342798640,54163200,131806,230527238,567,1929564,85965487
342671425,53994914,134769,232521597,575,1920284,85692974
342981574,54143110,136971,234079723,589,1905651,83961307
330383589,53678544,133152,233448021,571,1929096,81922516
336748864,53005343,134025,233076353,586,1920177,84081185
342788787,53903545,133253,228466753,537,1925338,85659442
342959700,54013604,135453,233870309,669,1889255,85776519
338324428,53980001,133833,233383687,570,1924014,82113939
329235451,52883765,131251,233060852,581,1923163,82217943
342893767,54057366,132953,231056665,672,1927664,85730806
342911659,54069704,135202,231791543,559,1925005,85760121
342121885,54053522,133745,233771886,576,1897045,84274426
332319373,53865505,136156,232786586,577,1921166,82107946
335017223,53013473,133470,233726015,551,1928210,83716862
342961751,54021148,135566,228569561,547,1923110,86128034
342240114,54077206,134010,234286781,645,1900714,86113177
340881522,53761943,133118,233662751,575,1908668,82620012
328531912,53283200,134041,232637262,584,1924249,81892114
338092361,53279612,133049,232736055,587,1922355,84411035
341954636,53927065,134433,228618913,535,1923352,85568711
341953358,53758031,132214,232924940,561,1881746,85361771
